Time (s) Adjusted,grouped_osm8dr206 2M S bfr_Series002_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series004_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series005_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series007_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series008_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series009_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series011_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series013_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series014_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series015_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series016_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series017_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series018_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series019_Crop001_GCamP_Results_260123,grouped_osm8dr206 2M S bfr_Series020_Crop001_GCamP_Results_260123
37.8,94.28813673600592,82.23476503037404,39.98391442280119,40.91469399474907,35.504764232847265,56.802591248569065,19.18072224522369,43.0129992265293,44.5850126674969,50.43763797627697,94.58145365296758,65.73036931101245,47.40152580717073,65.45682378718247,42.853469957757994
37.9,93.74183142752682,82.19544312608771,39.95885007333936,40.310110613433785,35.285326596339225,56.62221418900306,17.69225647362083,42.28145188010883,44.57347026522111,50.4886764792102,94.4056593535368,65.362697955031,47.06403393893537,65.63646863322819,42.73182178606584
38.0,91.56515207524372,81.24218922899398,40.30172557228701,40.14785010421794,35.90482384379132,56.8268691009974,18.212825860643072,42.20139364017999,43.529374097676104,50.4474623865354,94.75352964452955,65.55941847205587,46.482791602138676,67.33242422905627,42.308107587212774
38.1,94.66606833027883,80.54572733040504,40.00763105887779,40.26866211632327,35.77367703137746,56.85272078538122,18.00104010456669,43.1968471598578,42.70463755540917,50.55207152357845,94.20422721477536,65.31944042327245,46.3347961554058,67.8187294139044,42.00631312065711
38.2,93.46120989307431,80.53175935574573,40.475470447402444,40.49858051463231,35.786663980465576,56.73967637997681,21.245458702573337,42.747773741121726,43.330334060397476,50.49468263668882,94.00835756692625,65.08584449536696,46.202106374032624,67.88274700802567,42.20865924088326
38.3,94.02058157611488,81.46844033282512,40.563169806262245,39.85176881012043,36.06710988181773,56.523273691515335,18.564324657241364,42.913109051835384,43.059517123825216,51.06128238388151,94.02076614798443,64.45642094723004,46.266579002052694,68.68637749480602,42.32734788945544
38.4,94.21686072273211,80.5847080261037,40.58368924882666,39.50822561389775,35.6055723096501,57.11766034726083,17.576615594449382,43.665138273589925,42.64081194341969,50.745599195413945,93.50489749725271,64.57682428763725,45.824002632738726,67.01131030832832,42.62132937470321
38.5,94.57270218772061,80.48970852016495,40.78598290697415,40.42191059226957,35.975624316214756,56.7750429721585,19.837441149640625,42.95704469103536,43.137450494567545,51.161329098775084,93.6332499653563,64.65450919030258,45.61913098388601,67.55839786920332,42.44751834064199
38.6,94.28217321524059,80.50837792055323,40.65388028286968,40.88605062891646,35.99440349451015,56.96000046853294,18.549557057228988,43.00625494947861,43.46335358426353,51.147919166199145,93.18204000519002,64.8837952937953,45.02935123668755,67.46177292312451,42.32641375208489
38.7,94.42088948305005,80.33853456894488,40.70206570637224,39.65217795119125,36.20409794239346,56.50398917324835,20.32359237835898,43.16037548827265,42.4013017451343,51.19388662812585,93.153376911244,64.56289814711675,44.94857169651998,67.53235566921383,41.387121688309236
38.8,94.00680587369217,80.0254702525558,40.73725337251782,39.77253471615635,36.018447649183784,56.406419597372725,19.812907820868542,42.882414115350365,42.12437827216319,51.16657445068548,93.07831825193118,64.4496055578078,44.607159221359865,67.86668232794148,41.92232881727209
38.9,94.03299591803832,80.1410904293898,40.99106718291669,40.271011813833596,36.37196847247415,56.53333953783397,19.5139227666515,41.95183805164709,41.39340203138019,51.5476741289898,93.07788481061749,64.56596113220424,44.52636214095951,68.54332351039548,41.66113663993559
39.0,93.52320212934828,80.29834554927615,40.548791721499434,40.42528907144977,36.0576993191565,56.659536957303025,19.695143831919637,42.57855737822605,41.723905128133836,51.606540837813455,92.62516219032895,64.34554915629835,44.60184541878915,68.31613113333661,41.775801768266376
39.1,93.624322756572,71.31191786427988,40.506933497440436,39.81578595240146,35.88520655146657,56.5724813233453,19.598429787274977,42.57470926261471,49.23839088796938,51.33811997458809,92.98514779731015,63.92084120737289,44.43500687846998,68.93576677450108,41.84233988420674
39.2,93.27465382743742,70.2175161676034,40.72994895084115,40.529247590487145,35.90334157984171,56.45641566612222,18.987536654436283,41.97797701479331,48.72301317124476,51.45133370447829,92.9320438169936,63.68477611556115,44.22924626684442,69.02001983617778,42.06064113063399
39.3,93.05243250118411,70.91705263464789,41.01422466853697,40.417894009445575,36.684478747778684,56.09676404914497,20.550340179935727,42.70351688940964,48.48603181825451,51.00498267703318,93.07349259250498,63.616091247951815,44.18721416041666,69.2065397224675,41.92289194677304
39.4,91.99251354200317,71.02628893738795,40.64702974028896,39.769862033163975,36.54498739466572,56.608698146688624,21.386267173186894,41.989554266954045,48.105511261389154,51.07851164518918,93.04333923672782,63.40565546647783,44.12917936829312,68.99734857348601,41.76921289301828
39.5,89.72608820372271,70.53705928222631,40.48826769099331,39.35482207837288,36.46427463768444,56.539415361206544,20.882670508094133,42.106553795461195,47.82655235860285,50.84673449699444,92.41928396499917,63.14005605691111,43.85195121439429,68.65100782969836,41.47442973526125
39.6,91.267265828312,70.2017910382521,40.8653992675774,40.26046318833468,36.517223930536304,56.30899815722608,21.609627739805237,42.14543325539036,47.27614131930853,51.19801583299153,92.52517224297692,62.236846354924644,43.05667171269927,68.70599028855254,41.79047910362968
39.7,91.89851669066269,69.99421048996993,40.66959200246735,40.640497920950025,36.71807312198595,56.21444790093679,21.105452033020214,41.82978808002919,48.14725500485304,50.28715074001222,92.1321137190895,62.601643646025124,43.11187471179087,68.19432340615501,41.595853684627585
39.8,92.31662968470765,70.92953621746925,40.82181665164124,40.5383659236913,36.587119648466675,56.453185246665,21.057673074412016,42.11454349167689,47.27359571639958,50.62706117611844,92.05903166849164,62.50878205070726,42.2228965324463,68.21240570430633,41.14294018648853
39.9,91.13030049115571,70.79943206329378,39.68199865893244,38.42640986187838,36.61492594057992,56.168838702486084,21.483701046329923,42.22095127899722,47.49732978141911,49.230193957009924,91.88000961065335,61.900049653082924,42.4564280882303,67.61450554874489,41.42476663722371
40.0,90.6513617972993,71.1637350326811,40.17123902237347,39.428442294015674,36.718623569737616,56.62554628156923,22.149783833609316,42.21740413744371,47.373178813023905,48.92008243502473,91.22897502628729,62.417027520939136,43.7525531745884,66.9819329797449,41.62123488725702
40.1,90.11016402965195,70.54329173562124,40.30552024797228,39.600657635093896,32.34389866351515,56.3354027719939,21.228660903905507,42.35339572591161,46.70468822555194,48.81340852482471,91.46653937821075,62.23843510738816,43.345726910391946,65.3576014395607,42.16221151468429
40.2,90.88180647689971,70.77879703026231,40.17013326565176,39.45723969454551,32.466897293100885,56.46449735212695,21.61058685429951,41.54786724686757,46.904705557778,48.380199167439955,90.2199704756845,62.24836798505023,43.07132951156268,64.40560528759788,42.539619438461266
40.3,89.73041408750103,70.28370823096046,39.93777583543926,39.44720927813762,32.726835356645395,55.7449580584991,21.645047837226585,41.06362158981389,45.60270898344618,48.90308605223504,90.66519153202935,61.425212067831325,43.02681410105775,65.13111395444794,42.0932337236226
40.4,88.14185089087782,69.9527789309551,39.67530032827851,39.17436696148401,32.85214445428572,55.35797524376768,20.584012782999743,40.52800598983302,45.126103831091,48.11555303154529,90.40366676663604,67.850161846645,44.015909782633344,66.14751531056478,41.58801032632919
40.5,84.94169089755,77.66968574193311,39.556210561507314,38.6540403332215,32.93536699341989,55.28290338315303,19.899789000001313,40.2012262147819,44.14853138339314,48.24063858344311,89.74391606048943,67.91539260140841,44.52553638883411,66.62386640270779,42.24243826815358
40.6,86.37091606611784,77.69325077914687,40.48732930752273,38.63904383510427,32.70297965541841,55.445106989931745,19.565635675302584,40.18342942931957,42.69984455097377,50.58191258304733,89.73922907272296,67.62302144876813,44.68866294347943,65.63935904180268,41.47438844370333
40.7,86.52304881839781,77.43028206813608,39.5630217912321,38.73908366452778,32.75937576575786,55.28854080785213,18.818855968484165,39.752482827082275,43.14810529604746,50.824515557252745,89.74489794375538,67.30385364034011,44.966813220022416,66.64086107481407,40.983526584420986
40.8,84.18388635203898,77.42463609166188,39.613338130229536,38.42693440333355,32.72897374673026,54.76098175579433,17.994479375671084,39.8934984739075,42.85816945300971,51.031477484735845,89.54265545328175,66.71103437511,45.11553990619666,65.75377787561149,40.881841273151565
40.9,83.66887619240109,77.57117270287621,39.169583288958904,38.827786600995545,32.683264692997284,54.49174407280668,14.917844436179738,39.003116846613224,41.81982366618328,50.38168828515498,88.84744905946475,67.12145529720871,44.89663296819147,65.3988050874012,41.022551167158184
41.0,81.7828461186935,77.65424824949278,39.44776175992409,38.366182768376696,32.29816332447624,54.739793314315236,13.712118433346062,39.03275056850306,41.519140708574945,51.18560275544991,88.53812087846012,66.19042407261381,45.15770895353336,64.54300134990908,40.959849237290044
41.1,81.16887074224032,77.16711104364451,39.315665416109496,37.57269602185915,31.95473505929595,54.334200963131764,15.761800667372162,38.384948859419104,40.23193296331216,51.2219778124003,87.87937343075114,65.81348090959297,45.30464965014809,64.2771733838891,40.276506329562714
41.2,79.86483796550871,77.12017405930324,39.52421212872922,37.231712552476495,31.468074771389187,54.13895437714853,15.527884357441701,38.126239832577,40.402951115479844,50.86788680871096,88.1794622011021,65.80329294312827,45.73374003310654,63.47865097654437,40.07705926162156
41.3,78.74785822512797,76.76860191127453,39.390797376200624,38.16815333397898,31.23070427782539,53.26371095023062,13.0428625955834,38.61926756573405,39.84759970620466,50.90248257963198,86.90081453810961,65.55811590600527,45.88406930108454,63.34891097246312,39.70795444303787
41.4,77.49123567934772,76.31661466194817,39.34085144375043,37.98620219372974,31.08036532397024,53.17485128095763,13.498352347297704,37.93263680987813,39.46792073678037,50.7470414352011,86.82786692105988,65.38996969849308,46.00685343341654,62.03967842309976,39.67901898998392
41.5,76.79274837558,76.47516449591889,38.762602088366236,38.02205100604098,31.024604474129873,53.24543728048677,12.618875412074395,37.083294491135334,39.29081528092105,51.08870626894445,87.17399923402613,64.43650843957018,46.151659630303705,57.54413716008529,40.38463066261836
41.6,77.12085788326513,76.10425979312235,38.742295382457144,37.62931592436098,31.08851943829058,53.118245666294285,11.904006892381666,37.979664112728685,44.28926265653068,51.05785090305872,86.24154342949323,64.96229490441274,46.323313942587944,58.50474924004724,39.83089030411627
41.7,77.31519689192334,76.04622771026567,38.32291469859807,37.64354643329734,30.2750585257711,52.30586101455207,11.045897403131681,38.80122979702495,43.15916406648692,50.92084884995573,85.81366534638246,64.31867012300845,42.1366784643756,59.19301561509647,39.64799518956606
41.8,76.96741134148851,75.45721688381818,38.06898557155363,37.73805084047669,29.94534830429742,52.176371381398226,7.547897174054104,37.934824311371536,38.433038146607394,51.44019297483026,85.40798162337188,63.71108765967921,42.924708199111535,59.398197332521896,39.527841481588254
41.9,76.8896007820574,75.49858738792545,38.03830902139521,36.851997655651076,29.759484463625867,51.77054321278121,7.2872479418629,37.666367485355806,43.646493680886955,51.10986241621326,84.81500095642987,63.65284863412161,44.867244211475956,59.17104243992317,39.54553958298919
42.0,76.01061160898576,75.49071689368517,37.14113766456334,36.61291747649942,28.79098644306545,51.16863468056446,7.80821260583719,37.59215550661966,42.690923726121746,50.6721073668607,84.56309041124334,62.77334458424428,45.64710264508806,59.17164180903455,39.206103582645234
42.1,74.97097693215586,74.48572645084256,37.30374675007195,36.730107510481744,28.065913483707565,50.510742903713066,6.846268927908623,37.5891699535273,43.30879970298539,51.00139024834168,83.60343065457899,62.51080116010487,31.617239814841746,58.33046571984957,39.248630375520435
42.2,74.45839379528982,74.77789468304043,36.85226609335954,36.4788177329258,27.469148184526404,49.720613479916246,6.611260984387432,37.84966604931233,43.046574452456724,51.49571193673452,83.57379335688589,62.27792630274356,33.41790369567171,58.212989836524365,38.85825585408534
42.3,73.2547448480114,73.40278795555574,36.503011880022186,35.999488044935035,26.961994656380476,49.117494807906,5.443355136474139,37.256810974124576,42.415388053555155,50.67456720440909,82.45625692012642,61.72304681315659,35.78872099018615,57.76829477214711,38.84701876695942
42.4,72.32782744558705,73.994524232534,35.75056943832508,36.00954741262536,26.293058973569387,48.59487791375301,4.371219133110307,37.10978457271422,41.78016626379069,50.63538158977137,82.18239152086953,61.44211263914202,36.34402844649037,58.16891896338505,38.928566071600905
42.5,70.88311571518322,73.06791338779172,34.91497707157011,35.98238189003503,25.7389621442923,48.00034103136251,8.282506476766665,37.06686454105565,41.909528056213034,50.747567136631965,81.65891418203455,60.68438152961682,37.36512814610036,57.94531584478673,39.057157035151924
42.6,68.37015345982542,72.85822868110577,34.560298510904516,34.76881700572618,24.61771063595703,46.60444086748591,7.702383020046412,36.0379882827148,41.40046534845897,50.311332313961216,80.87398640233471,60.010063398578275,38.38729927470085,57.962500753376425,38.56600310636672
42.7,67.75967940494277,72.40633037784123,33.49801077727551,34.00730956156877,23.658489150958403,46.18917691534057,7.481036490751938,35.555449622622845,40.951599221034044,50.79175165858028,79.98209276170553,59.94325863339239,38.76518385353445,57.03661623859093,38.00560634235681
42.8,67.38837054808644,72.1827769451591,32.73305731716706,33.838275318562,22.71648277231672,44.92371239702986,6.029689786063322,35.26213136847589,40.4905899908019,49.89454510178576,79.53423649886852,59.68129444519198,39.05614719171383,56.79136189859095,38.53079628083058
42.9,66.66212142791554,71.66660652401535,31.781073307398444,32.746069317733856,21.637109176425973,44.07216791797106,5.324972689436695,34.91187609041027,40.47957724411093,49.88339821378132,78.69252727741227,59.17694293217354,40.61289473654685,56.78212349991387,37.85412168845023
43.0,65.52976954265941,71.1422045442929,30.878485407171944,32.273813574341396,20.23260991827801,42.888075460514216,4.9943461549458945,34.86977979356911,39.505162432679285,49.55862331173351,77.4795413664918,58.94754444244697,40.64731938389728,56.05124410251463,37.81749086145037
43.1,65.09248031806342,70.57395415349887,29.829858325595232,31.37449929071911,19.052065621800125,41.097115883355,4.81687963702924,34.731937687941034,38.95352816854584,49.873259647154605,77.00896649719112,58.35603455327182,40.66981822593927,55.513891474136486,37.455101531807664
43.2,64.21476273100163,69.2680229369235,29.06161312659412,30.458302093403237,17.723696738784547,40.01794809630795,5.292724276868247,33.942324997690775,39.08896224956655,49.26011353630452,75.5503672078131,57.96144751961011,40.79969228346022,55.00652820624346,36.867120622917554
43.3,63.393300940887116,69.07368494706297,28.27871607364273,29.423973836384242,16.483796890689007,38.579729117180015,4.8036506791556075,34.386192502599016,38.1246784375072,48.83676165397667,74.32090018037724,57.44853877656296,40.98912532405542,54.67878135980146,36.83336788242383
43.4,62.654634026574534,68.07340223252083,26.9133334387607,28.325091866247817,15.140762479785295,36.55461834689255,4.12378326375757,33.496673711421565,37.97098750579737,48.56480519522508,73.02928287105206,56.584561431145886,35.8732214424286,54.16670214833717,36.578156981717584
43.5,60.6991337385203,68.20814321163058,25.59190602716466,27.348697400586452,13.83677072593709,35.39287685968196,5.376091175035303,33.120170423562044,37.30361670186521,47.869774423650426,72.41207074056398,56.01099702493667,35.80007887304452,53.24945911261353,36.19536674726004
43.6,59.77187505589938,67.36842217216495,24.231619855636104,25.995033396395883,12.38431473618105,33.65208574731206,5.95804787750826,33.57774444029269,36.828114083494796,47.61753489273434,71.28581800693534,55.35810919807354,35.49475441889828,51.906694160019505,36.66405958133642
43.7,58.10986143849479,66.50902881804811,23.376286467590987,24.662295268705947,11.370401995931008,32.36076118477206,6.187283728809298,32.37246949376119,36.54158685053991,46.88509999612547,70.25191454739188,53.97925190693054,35.2905766129128,52.02711508672179,35.40236981774311
43.8,56.05081711804164,65.61598082065747,21.863050768675734,22.488366895677125,9.988721950951408,30.83381468234863,4.766646520248782,32.882237297659614,35.44214219861331,46.27649878614287,68.92883264543434,53.34692126155013,35.30152388181509,50.594620416255786,35.04446929351697
43.9,54.92122526844338,65.12819928872509,20.666755005976995,21.338202628147368,9.231417439186345,29.190706538146937,3.720330992394503,32.18029067683045,34.93221752165903,45.7606596098031,66.76848937574779,52.15527921357235,34.9350373331884,49.025319551633046,34.52149091665644
44.0,53.997863630804986,64.23808964105653,19.547009405524747,20.51545413592504,8.385482154240371,27.288650144509532,6.291909471497471,31.559820341974945,34.781982798042414,45.47607049051556,65.9672075344989,51.20411818729949,34.70153717207024,48.57676827754025,34.12266353665441
44.1,52.53431732861091,62.85853675055186,18.374735658093417,19.644253732795747,7.58801915182627,26.20693991895316,4.568529210554468,31.353022256369993,33.73983949986923,45.7065412977915,64.10650335403156,50.08921302616859,34.02250709418683,47.00748161048103,33.49064452319147
44.2,51.584524712402,62.18169210255377,17.029764065913447,18.223653592955152,6.666650597806118,24.532393174836457,4.3240580217968105,30.590219437958133,32.66847180299235,45.00770923433934,62.57202062477057,49.196834894191625,33.934258748168645,46.2436731800768,33.75670400562019
44.3,50.322222638165314,61.46199813561179,15.805482665434166,17.383832648949745,5.719639911831834,22.72705362236652,6.091820667263765,29.97616012612176,32.38685701811487,44.91721675534341,61.023310705688836,47.82089138988361,33.232474681414,44.77568684229897,32.732946178883
44.4,48.810843701015955,60.10901052258916,14.657910959360127,16.85746921558854,5.129101843414318,21.45083822609868,6.656577551738993,29.70239612227125,32.07196397856335,44.75999540194248,59.72408538665613,46.33243729067705,33.23454479987746,44.385924572184976,32.16064589918901
44.5,47.43828563308685,58.749885733723076,13.443663122725997,15.335526642177221,4.0072157878784935,19.907336295124253,6.297801683262341,28.324902986863226,31.27145319657453,45.741070517254,58.00989099660344,45.45583809808153,33.78398832703006,42.47190301414794,31.87191772154412
44.6,46.36384525025235,58.57590900941166,12.612023696676477,14.793025936303707,3.719672185791879,18.741964185170104,4.288253133890368,28.14073471147504,30.50480861016275,46.21946739456907,56.51621019989441,44.2219225152695,33.57181303367433,41.26505274443054,30.91487699137039
44.7,45.16788786409849,57.30427028284995,11.967910040412534,13.231718443616689,2.864197747513117,17.424039649714935,4.956430948922227,29.104088488900757,29.7569758511201,45.969249342125195,54.3282810252931,42.621108921341076,33.10488492129504,40.17113289645549,31.003358527170036
44.8,43.35181444816426,56.451660541510705,10.551492722570167,12.748221474656035,2.264826671558488,16.447131732283054,4.930448418157383,28.18494482566728,28.700635564196478,45.12510332216034,52.913238983655425,40.97643482092198,32.72026966319444,38.71190413800423,29.73453356960671
44.9,42.50960197217093,55.122853668552125,10.230230004133546,11.811868535494739,1.7059501077057888,15.603070527655088,5.724063407835317,27.59464074419141,28.50121231853462,45.62321709433634,50.92797951672468,40.32572159923309,32.0433820901754,37.872189686142406,28.893418125615568
45.0,37.21819790848483,54.8512048414745,9.360394882143808,11.040956171960307,1.1050949234194078,14.133559490336607,5.821234888021496,26.938456133228627,27.441406116713637,44.760114226924095,49.527786101863974,38.50252362273822,31.338931958944382,37.31751226305017,28.366994828007993
45.1,36.32143987166076,53.31098537699528,8.283453347751092,10.204127459282134,1.221775810753897,13.31973524632854,7.894492233464948,26.717709651377827,27.129377706257173,44.96026517643631,48.0615711178642,37.55136228847407,31.016889670112175,35.205188645082146,27.643090257283603
45.2,34.57335580733666,52.547026095801705,7.560312074674453,10.13301355485758,0.5449627493363138,12.159680576639932,7.795091013950886,24.986837125048908,26.28227844586932,44.36885724114423,46.72700983137601,36.24171730253711,30.087191776570684,34.11505076335693,26.386555730355877
45.3,33.70911984346244,51.17500224842163,6.745809168550167,9.27003473324828,0.2651222109768696,11.446672787326882,4.988334425925251,25.15914253049642,25.49539544536279,44.24625759694036,44.78929896978385,34.8931327828211,29.362653250190387,32.93029289377543,26.162264169167397
45.4,33.120988747260206,50.093214200966464,6.430297581088105,7.867065327152758,-0.16410247317445226,11.020639430939568,4.820894827675254,25.02099770005504,24.809759237783283,43.496126987243834,43.39997053093122,33.353713585720165,16.7585903011535,31.309407732551694,25.276863147788827
45.5,31.621993138616624,49.41773453660305,5.707323982639611,7.63283421534301,-0.6790686323421724,9.987164500972106,5.000762636408302,24.57583935159038,23.838502077987854,43.36519729204846,41.65146598332527,32.59497392849521,16.961724895374402,30.236300990137252,24.083552335689948
45.6,30.93659476511232,47.97862515486435,5.05184919559435,6.797883349596024,-0.8719241490094944,9.704378852704153,4.841215407749351,23.21345913390775,23.687401750664712,42.41263989218861,40.63827386934528,30.928869019909715,16.68465866650635,29.43375223076239,23.474989736803263
45.7,29.25252855334489,46.8465206973753,4.090979393471095,6.45158331451271,-1.3952956510922192,8.645401448064405,4.241810241910446,23.367294474170382,22.99249313628567,41.90916570229713,38.9079800529567,30.224721872409354,16.497388283987675,28.051290589059768,22.796986878787166
45.8,28.450080332612803,45.92063216931432,3.706818260578146,5.9740933637433145,-1.3642158470885377,8.27074649288241,6.629562346437133,21.78494410544407,22.05972429093684,41.663241677617656,37.28775956671022,29.087512304426262,15.957563508197273,27.189145671384786,22.182181141951094
45.9,26.918036819611697,44.63947124229661,3.3812809131463624,5.10810883600373,-1.8064760878436061,7.92727731930151,6.6351641485810555,20.773973150578115,21.795742081489898,41.05894225316276,36.19582375647921,28.311112457439464,15.343248492627378,25.666224874608602,21.140796674323195
46.0,26.70665079182376,43.81915152269994,3.3076195704803126,4.7919563512512084,-1.928983076629983,7.417007522906211,6.795761079537925,20.61464494720805,21.108071668305065,40.5645824237541,35.05107517932338,27.18895966628876,15.187434376489527,24.91422264389267,20.902125930949687
46.1,25.38522245590157,43.34403470015699,2.6967713825087927,3.161889028823687,-2.2365514585353594,6.895718554734955,5.005300257093607,19.6622789666455,20.120611485893512,42.269225393284245,33.371220329776605,26.178880740695718,15.176689197385649,23.549552029416084,19.85403465677401
46.2,24.10420680186619,42.26240536963973,1.9286663835275064,3.213224890881598,-2.439723883776452,6.443938405830778,5.237590821991457,18.23009888168809,19.40719862920231,42.627322201733925,32.44849040870234,25.353254287601402,14.666552238707578,22.86020740954542,18.763095634030343
46.3,23.473914968573048,40.477949911820694,1.7471862368778375,3.3694363278827595,-3.018878512873478,6.18026569341664,7.222765096991695,17.93229691100599,19.04511218850793,43.34353554838659,31.686407655838035,25.064064215875252,14.723545878570024,21.90622463530636,18.347696898819933
46.4,22.069726906523,33.41473537815,1.6483520602828037,3.2323446148543127,-3.109445331740062,5.442964348959439,7.184617763305404,18.546189814665198,18.558004402528926,43.28438091321421,30.232555047497886,24.29070414717173,14.120607504391753,21.132776748767636,17.733506888719816
46.5,23.043628898502487,32.91375380835811,0.9117082283610642,2.5239754054351025,-3.074198325314029,5.061658942945481,6.009110716202816,16.506032066334665,17.57284180176594,42.84107644877525,29.35775564080251,23.216190598487184,14.06968565268518,20.425610829343395,17.02659728366269
46.6,22.42928365809135,32.19019860681817,0.18839784167562357,1.9979155074110224,-3.21185914016052,4.6075892755491985,4.358080823488859,16.535120084756482,17.16995733675768,43.25502446208548,27.878196742615465,22.709234804575754,13.460710241689766,19.256930215890705,16.367833866345244
46.7,21.97253559691078,30.95226105492545,0.3132946691458258,1.4369203360413607,-3.2379367826269387,4.576012936584416,3.8472657466382394,15.882833510205481,16.567350373852896,42.92694869590458,26.821072390887146,22.41063095123018,13.22097992453348,19.186271566850795,15.652942680426566
46.8,21.152455948698094,29.754521524120975,-0.08913794056486068,1.5396077343860597,-3.6581514851725743,4.103194979688567,4.812397529453019,15.371532704794827,15.875931265167829,42.11364722351121,26.129975608690458,21.512323410862518,12.991206545001942,18.496165349626462,15.266899193223676
46.9,21.477175319889504,29.480224738655842,0.8079111587944041,0.1644331874144882,-3.6650642971926857,3.6491250072404853,5.197260563229676,15.67163892468005,15.067598523361186,41.54523110408344,25.5021822139986,20.828439250100008,12.528188504210927,17.53847254767083,13.846493705070095
47.0,19.693329469366482,28.2597626700677,0.7484053496829404,0.5571887779581459,-3.5584318222472504,3.423052201411103,5.412825807135494,15.130171264080738,14.600142695069724,41.452958515026836,24.566737522508056,20.57907023242442,12.033888187307385,17.042071533008247,13.40718575561737
47.1,19.463605269920528,27.300465856968504,0.841202288933772,0.4000865546211898,-3.7911842989294655,2.876381798898702,5.162726204627667,15.16625303129342,13.573312560104483,40.567121374831885,23.74597127077073,19.8807002171978,12.12873188109352,16.390267496433854,12.83203124682557
47.2,19.17062297645013,26.154999824452517,0.6748685391718396,0.5131877921010712,-3.956267389078377,2.652467343711379,5.013185703055836,14.835510330850461,12.732545332332986,40.22338830687496,23.181189188498497,19.034222331894583,12.147857044167637,15.176261950554261,12.620149465627783
47.3,18.279858149075665,26.30986181344979,0.5610375778619812,0.3194634836168646,-3.908240883435795,2.5208048596333335,3.567333633720807,14.184630271618339,12.131977700673135,40.14779985112942,22.431079501829224,18.6958054580757,11.60679438358802,14.849826518542576,11.725813434628455
47.4,14.155097462509993,25.23564016929365,0.4095149602781589,0.400658054864941,-4.1155737499009675,2.5171584533992863,3.736929262639661,14.588601469225079,11.19137692359339,39.701454241135764,21.195853318152636,18.305844306404722,11.322078589096519,14.380400283809625,11.458252195118918
47.5,14.250747124127427,24.77092536509846,0.26094780124100936,0.42748098785498456,-4.2428177372989,2.313445321692104,3.6811989059470918,14.1503958533944,10.835356715278103,39.18460295764345,20.678380247630326,17.40695713811313,11.471698595044314,13.764698006639332,10.662421798397514
47.6,13.65310825097573,24.170468953656396,0.16803209165468758,-0.01418519499720361,-6.783162678405219,1.814401860717009,4.142487485379645,14.321011788242117,10.794178219096452,38.42689376261803,19.887326203556135,16.648359651511672,11.039073808774168,13.285259948822642,10.079179704031294
47.7,13.172596701728274,23.152423554315604,-0.05972196242297656,-0.9741357167059732,-6.957098115329217,1.6815204313243513,4.311224772326495,12.977039974721134,9.64174998806207,37.496317126280104,18.67159117431175,16.79611965256998,10.721481455713752,12.590535889621538,9.65453271340105
47.8,13.08607186069103,22.774430536467385,-0.5484203342654226,-0.6602951796487062,-6.644422182187554,1.3972964111578463,3.6355453499419355,13.463894137751351,9.77478648131064,36.909461519988824,18.427032559341956,15.847292085202882,10.729403555816246,12.49995134927195,9.60186924030102
47.9,12.413740497977159,21.655464815887917,-0.24522634404750931,-0.7848676701701365,-6.833037262377594,1.551276162993048,4.575555443438823,12.888923009954492,9.0659775548956,35.95057904326599,17.757665663474157,15.657553919849823,10.446481991441907,11.805545877834625,9.438396173877017
48.0,12.083581048918063,21.46277249036693,-0.6214799025597344,-1.0008532745524192,-6.697593899550817,0.8996712676182703,4.665210194567305,13.303224130697574,8.531680014104449,35.3639659919785,17.15493430761907,15.557745242917628,10.334397339195995,10.708053604037136,8.878850305728673
48.1,12.547555053217517,20.234514854301686,-0.5958552449676873,-0.7808650528107961,-7.129693166303895,0.721102939352118,5.146094477758005,12.2936588158091,8.321492953460472,34.114957348422024,16.28763750988752,15.239012035903933,10.093072033466214,10.407537832689599,8.324999278947995
48.2,12.233741976659116,20.202169893393577,-1.1578211983861308,-0.7330451576377968,-6.743383901497474,0.6693321503268415,4.974018667945868,12.763771321480835,8.28205860615903,33.810140347056574,15.524296360079854,14.896824403705606,9.533863240846657,9.577284079513767,8.442351244837564
48.3,10.550898589238962,19.32521826025809,-1.414392306052683,-0.7225696929457399,-6.966188033107585,0.6350995110512727,2.802838537039877,11.943727824316843,7.592923743093522,33.02134309356964,15.172292565745082,14.443444594237569,9.619115105958212,9.452443755625168,7.820877149862433
48.4,11.044759514733288,18.28656287384408,-1.388432045186164,-0.7602358513222072,-6.562539400906296,0.3685262821705315,4.200629080152456,11.673860598581292,6.773296797498684,31.30857254230347,12.309680325390786,13.923455276510323,6.185008578945425,8.662113674622631,7.530882508602858
