Index,Time (s) Adjusted,grouped_wild type 2M Sbfr_Series001_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series001_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series002_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series002_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series005_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series005_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series007_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series007_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series008_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series008_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series009_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series009_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series011_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series011_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series013_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series013_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series015_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series015_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series017_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series017_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series019_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series019_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series021_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series021_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series023_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series023_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series024_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series024_Crop001_GCamP_Results_260123_Mean2,grouped_wild type 2M Sbfr_Series025_Crop001_GCamP_Results_260123_Mean1,grouped_wild type 2M Sbfr_Series025_Crop001_GCamP_Results_260123_Mean2
539,53.8,7256.667,2478.474,9401.87,3799.259,5328.044,2247.967,4492.562,2306.975,5475.121,141.333,8152.957,2479.855,10536.38,2177.48,6144.716,2845.612,4190.797,2360.484,7717.574,1715.557,3970.591,2288.227,4879.891,2480.87,7160.823,2274.823,17675.812,2582.173,9707.304,2372.633
540,53.9,7253.039,2486.679,9226.352,3812.593,5335.089,2245.967,4487.05,2323.637,5537.485,141.985,8169.348,2485.13,10514.36,2178.16,6110.507,2851.672,4231.078,2273.969,7685.033,1711.033,3968.284,2293.341,4890.891,2476.13,7161.159,2274.239,17681.52,2587.693,9724.215,2367.937
541,54.0,7261.218,2484.731,9196.944,3744.722,5360.5,2245.822,4482.913,2312.462,5543.303,140.848,8155.116,2478.913,10468.0,2171.48,6100.716,2840.821,4203.516,2355.016,7654.098,1718.787,3971.898,2296.92,4896.478,2472.989,7152.053,2267.982,17687.586,2584.187,9715.316,2374.671
542,54.1,7245.244,2484.628,9175.796,3734.37,5341.022,2244.844,4514.312,2314.337,5360.621,0.0,8141.609,2464.667,10477.0,2176.08,6134.12,2840.582,4201.203,2362.875,7635.787,1712.18,3989.795,2287.545,4882.761,2484.272,7153.991,2272.283,17625.586,2593.133,9717.633,2380.911
543,54.2,7227.461,2483.679,9197.37,3734.13,5327.755,2249.633,4501.325,2315.85,5446.939,0.0,8111.029,2465.073,10472.3,2169.48,6106.478,2840.328,4207.594,2366.047,6724.18,1282.82,3962.33,2287.17,4878.75,2471.739,7144.664,2269.726,17627.68,2584.96,9733.607,2388.43
544,54.3,7236.526,2483.859,9207.574,3753.648,5310.855,2244.222,4512.487,2314.15,5539.061,140.803,8288.275,2459.986,10501.32,2170.52,6110.03,2852.478,4217.125,2359.328,6716.492,1287.508,3976.875,2289.045,4876.196,2474.283,7162.522,2279.336,17607.787,2582.48,9731.013,2381.899
545,54.4,7241.718,2480.013,9180.723,3748.593,5315.011,2242.811,4470.013,2305.625,5546.97,142.121,8277.638,2457.246,10464.38,2174.24,6106.164,2827.478,4226.266,2274.391,7638.508,1714.688,3961.25,2292.523,4872.674,2482.239,7162.672,2268.23,17635.373,2591.133,9715.886,2380.24
546,54.5,7189.936,2490.372,9189.704,3767.907,5317.689,2248.544,4508.925,2315.812,5532.742,141.348,8256.015,2462.725,10447.7,2176.32,6080.94,2839.881,4240.484,2274.453,7647.279,1715.229,3968.773,2288.807,4875.88,2475.087,7158.416,2277.876,17474.213,2577.267,9718.734,2385.544
547,54.6,7214.449,2483.782,9113.519,3752.333,5311.122,2239.822,4479.487,2316.238,5531.758,142.045,8247.102,2460.087,10444.22,2177.94,6109.627,2836.492,4249.422,2272.078,7635.836,1713.721,3954.636,2287.727,4878.043,2479.88,7144.407,2273.602,17500.6,2557.147,9740.025,2377.886
548,54.7,7203.833,2481.474,9164.741,3754.481,5296.011,2241.456,4469.375,2313.087,5538.167,137.773,8246.058,2467.014,10398.68,2171.42,6102.716,2837.94,4230.234,2278.844,7630.918,1713.148,3963.795,2294.261,4879.641,2477.011,7164.876,2266.31,17501.76,2564.053,9743.898,2374.494
549,54.8,7198.718,2478.731,9110.389,3750.296,5294.678,2241.978,4497.112,2306.663,5540.985,141.333,8247.71,2458.739,10432.22,2173.22,6077.075,2829.836,4179.312,2365.531,7622.771,1712.131,3956.432,2300.17,4868.685,2482.261,7152.841,2280.31,17519.133,2577.76,9732.177,2381.253
550,54.9,7187.449,2472.833,9115.13,3742.389,5288.544,2240.611,4476.7,2312.675,5560.242,141.242,8235.898,2460.073,10441.6,2183.3,6069.194,2843.03,4191.844,2367.0,7632.574,1709.557,3969.818,2289.83,4864.761,2474.609,7173.549,2277.416,17537.307,2579.107,9737.38,2376.848
551,55.0,7182.256,2481.679,9115.574,3749.852,5289.156,2241.411,4482.237,2311.012,5529.076,141.939,8232.305,2446.551,10362.08,2182.8,6046.731,2846.508,4201.062,2368.453,6712.442,1281.115,3984.114,2302.375,4867.12,2466.12,7169.478,2269.292,17499.68,2568.573,9741.798,2374.532
552,55.1,7189.141,2481.539,9141.093,3761.926,5290.745,2241.211,4489.575,2310.738,5516.015,142.045,8210.102,2452.0,10385.2,2178.6,6074.12,2841.91,4201.0,2353.984,7633.836,1709.508,3958.841,2287.875,4854.13,2475.989,7160.788,2265.788,17517.586,2575.613,9757.582,2380.354
553,55.2,7193.385,2483.769,9106.5,3770.667,5288.989,2239.389,4475.625,2315.45,5517.909,141.379,8187.406,2458.362,10333.76,2176.92,6067.0,2848.299,4223.594,2357.375,7606.705,1718.967,3957.795,2293.784,4855.793,2479.37,7147.018,2274.54,17517.84,2574.253,9744.443,2365.62
554,55.3,7195.846,2480.923,9086.204,3775.815,5303.189,2250.911,4486.138,2310.45,5524.424,140.379,8201.565,2454.261,10335.42,2180.6,6061.731,2845.582,4246.125,2280.781,7618.721,1716.213,3961.011,2301.477,4881.957,2484.359,7157.106,2269.681,17423.268,2578.987,9716.937,2375.354
555,55.4,7184.82,2487.026,9096.481,3777.963,5320.333,2234.111,4477.3,2311.025,5498.0,139.273,8169.536,2456.174,10344.32,2176.48,6066.134,2837.373,4213.484,2358.641,7619.967,1713.41,3960.136,2295.159,4862.0,2465.978,7150.15,2274.372,17430.453,2563.12,9723.013,2375.734
556,55.5,7167.372,2483.449,9089.574,3754.759,5338.556,2244.389,4491.562,2311.225,5538.424,141.409,8176.464,2460.71,10351.68,2168.48,6059.806,2836.492,4214.938,2358.328,7601.082,1704.574,3955.523,2298.0,4857.848,2461.967,7128.974,2276.257,17393.334,2581.027,9702.886,2374.329
557,55.6,7161.308,2480.256,9367.723,3729.889,5329.989,2244.533,4486.75,2313.15,5551.349,142.212,8147.188,2454.406,10313.28,2174.04,6025.284,2842.433,4201.375,2364.984,7618.59,1717.197,3967.955,2293.898,4853.652,2469.935,7136.549,2273.283,17370.119,2573.24,9703.076,2373.899
558,55.7,7148.987,2482.103,9311.167,3730.537,5320.344,2238.611,4476.212,2312.475,5555.455,141.652,7867.058,2509.261,10277.78,2182.66,6059.746,2853.104,4228.391,2356.203,7582.623,1716.098,3959.58,2290.08,4858.609,2478.13,7124.682,2274.204,17367.32,2580.68,9700.367,2377.886
559,55.8,7162.603,2482.256,9297.63,3750.37,5336.6,2246.9,4478.788,2319.225,5577.015,139.364,7826.536,2493.087,10214.54,2176.18,6036.478,2844.597,4201.969,2351.828,7601.558,1718.164,3970.659,2299.239,4846.457,2477.413,7126.354,2276.425,17310.0,2570.52,9732.734,2382.316
560,55.9,7154.705,2494.59,9294.667,3739.259,5323.878,2250.956,4466.388,2309.212,5615.53,140.924,7838.536,2500.275,10167.84,2192.22,6030.911,2839.269,4193.297,2360.625,7585.213,1714.836,3954.023,2297.205,4834.522,2481.848,7131.239,2269.372,17297.613,2573.187,9703.266,2373.329
561,56.0,7149.269,2487.615,9290.389,3738.241,5349.444,2242.878,4475.375,2311.363,5506.924,0.0,8063.102,2478.159,10193.56,2171.26,6038.896,2839.701,4213.969,2275.766,7573.246,1722.623,3946.125,2293.307,4811.533,2476.707,7144.54,2274.071,17345.279,2563.907,9720.076,2377.519
562,56.1,7158.141,2474.346,9274.074,3753.444,5333.733,2252.533,4480.6,2305.188,5522.773,0.0,8017.667,2484.652,10250.84,2165.12,6039.149,2841.955,4191.766,2368.203,7590.459,1711.295,3956.182,2291.795,4817.109,2479.63,7125.088,2269.381,17303.732,2576.747,9689.367,2372.342
563,56.2,7125.461,2479.051,9280.907,3759.796,5331.855,2250.189,4477.3,2317.587,5533.394,0.0,8181.913,2459.159,10312.52,2166.72,6016.985,2839.418,4193.688,2363.75,7553.017,1709.426,3948.818,2307.364,4841.685,2478.652,7128.009,2271.088,17248.92,2565.813,9702.962,2370.076
564,56.3,7155.218,2478.013,9251.907,3754.907,5338.211,2253.8,4487.288,2306.337,5530.864,0.0,8168.029,2451.826,10353.04,2173.12,6024.537,2845.761,4198.656,2359.688,7551.918,1706.951,3965.886,2295.045,4816.0,2471.891,7120.407,2263.549,17238.787,2565.24,9715.569,2375.304
565,56.4,7123.141,2481.423,9264.204,3744.167,5344.645,2247.378,4480.438,2299.05,5531.909,0.0,8091.507,2461.58,10336.68,2177.78,6010.254,2839.687,4185.0,2355.516,7554.639,1720.344,3945.602,2283.455,4829.043,2464.076,7125.195,2273.522,17256.387,2567.72,9722.025,2371.038
566,56.5,7105.115,2482.474,9258.314,3743.944,5319.622,2253.322,4456.362,2301.212,5558.076,0.0,8005.696,2490.014,10291.96,2180.22,5992.134,2835.134,4187.094,2364.141,7547.672,1718.459,3959.977,2295.273,4810.75,2476.87,7105.204,2267.239,17245.68,2571.56,9698.114,2367.291
567,56.6,7101.449,2473.385,9244.963,3742.389,5318.022,2246.844,4467.4,2309.337,5547.53,0.0,7939.391,2502.188,10337.04,2172.06,6021.627,2835.791,4219.078,2266.734,7527.951,1721.443,3948.511,2301.534,4811.75,2472.109,7088.221,2276.336,17257.426,2564.52,9688.519,2380.962
568,56.7,7123.026,2482.141,9256.796,3761.167,5347.145,2246.489,4475.987,2302.462,5548.485,0.0,8147.217,2468.725,10325.02,2187.42,6034.746,2830.015,4198.516,2360.484,7524.836,1716.115,3958.068,2296.352,4817.185,2478.761,7097.035,2273.274,17265.92,2564.36,9687.607,2366.165
569,56.8,7123.564,2483.397,9246.5,3775.778,5333.022,2247.9,4480.112,2306.325,5552.197,0.0,8054.783,2468.42,10316.9,2172.44,5994.552,2832.299,4167.25,2358.047,7496.574,1720.902,3955.864,2295.375,4810.054,2477.152,7108.31,2277.451,17258.627,2566.413,9720.747,2366.38
570,56.9,7096.308,2479.308,9194.648,3772.037,5342.122,2253.589,4492.587,2300.875,5578.53,0.0,7986.261,2504.217,10286.68,2181.72,5991.716,2835.537,4172.188,2363.234,7543.508,1714.164,3969.227,2301.739,4823.391,2469.239,7125.566,2273.389,17254.133,2563.467,9689.898,2377.76
571,57.0,7088.654,2485.513,9203.111,3777.0,5324.3,2247.967,4471.725,2302.75,5578.091,0.0,7910.478,2504.203,10309.24,2183.52,5992.627,2838.776,4170.344,2361.797,7529.558,1708.869,3955.477,2299.114,4810.663,2470.696,7126.23,2265.478,17232.439,2565.453,9689.089,2373.557
572,57.1,7111.705,2488.09,9123.241,3768.37,5340.633,2254.844,4463.25,2309.7,5560.0,0.0,8082.797,2489.058,10302.78,2180.32,5975.493,2830.672,4192.969,2357.328,7493.721,1716.803,3957.761,2290.205,4803.728,2473.576,7142.204,2262.08,17227.146,2567.413,9691.215,2368.658
573,57.2,7094.359,2489.603,9085.186,3721.722,5333.633,2255.522,4491.237,2312.962,5579.849,0.0,8011.333,2486.0,10269.92,2179.38,5973.493,2829.284,4189.531,2358.078,7529.574,1717.672,3942.364,2287.636,4792.576,2472.696,7149.646,2258.876,17171.961,2563.333,9674.582,2378.544
574,57.3,7084.897,2490.526,9113.981,3722.481,5328.022,2249.344,4483.888,2318.2,5573.273,0.0,8200.377,2470.333,10282.44,2182.42,5992.358,2833.418,4190.938,2359.078,7484.394,1717.115,3924.523,2292.307,4812.207,2478.174,7153.664,2270.991,17325.334,2579.333,9663.051,2379.709
575,57.4,7067.91,2492.833,9103.944,3721.741,5311.633,2252.978,4489.462,2306.562,5602.545,0.0,7891.0,2509.536,10245.38,2176.4,5988.821,2847.91,4178.344,2362.953,7496.197,1707.377,3951.557,2289.659,4800.935,2472.63,7128.186,2266.053,17358.947,2588.08,9651.975,2365.962
576,57.5,7081.539,2473.372,9172.314,3770.185,5312.311,2251.611,4485.625,2312.825,5600.515,0.0,7858.985,2508.058,10267.04,2171.08,5979.284,2826.836,4183.469,2348.672,7503.213,1709.902,3946.67,2288.318,4812.543,2476.88,7100.664,2265.062,17321.746,2576.227,9640.557,2363.734
577,57.6,7077.769,2489.039,9254.186,3753.833,5308.367,2250.089,4498.35,2317.462,5607.045,0.0,7839.145,2508.638,10272.82,2174.48,5963.254,2839.642,4179.875,2356.75,7521.262,1709.115,3942.909,2290.261,4796.402,2468.25,7131.115,2266.009,17363.227,2575.4,9673.949,2370.0
578,57.7,7076.474,2477.949,9276.667,3729.722,5304.367,2249.689,4499.325,2309.188,5607.379,0.0,8046.391,2502.913,10256.66,2179.88,5974.358,2834.015,4184.484,2362.391,7512.262,1712.738,3926.534,2288.42,4785.587,2473.261,7125.044,2268.133,17330.094,2579.88,9647.747,2377.532
579,57.8,7071.487,2493.397,8955.777,3725.815,5279.711,2242.944,4487.513,2311.775,5612.955,0.0,8019.232,2481.681,10217.06,2184.24,5980.716,2824.299,4197.438,2356.75,7535.524,1710.328,3941.091,2288.943,4779.272,2467.543,7122.743,2270.593,17349.746,2577.747,9629.14,2366.215
580,57.9,7052.295,2483.103,9052.241,3781.426,5426.255,2250.867,4494.688,2305.475,5604.545,0.0,7991.247,2487.174,10233.28,2173.98,5950.821,2830.642,4182.859,2349.469,7501.688,1716.016,3933.898,2290.216,4779.859,2472.359,7112.46,2265.982,17370.654,2578.627,9624.684,2371.684
581,58.0,7049.103,2492.282,9119.056,3771.037,5414.822,2252.433,4476.175,2306.538,5462.424,0.0,7965.42,2482.826,10224.38,2181.2,5950.0,2824.194,4178.031,2351.875,7487.131,1707.951,3934.75,2285.511,4780.022,2474.717,7118.717,2272.965,17329.174,2575.84,9613.811,2376.19
582,58.1,7044.859,2485.628,9092.481,3761.593,5415.011,2248.989,4473.587,2312.425,5498.606,0.0,7997.623,2494.116,10181.72,2177.44,5944.328,2833.179,4188.859,2350.953,7456.049,1714.148,3923.409,2287.08,4785.13,2469.674,7079.867,2274.92,17343.414,2572.04,9627.189,2371.684
583,58.2,7047.449,2485.077,9110.37,3773.13,5406.633,2251.267,4488.737,2312.55,5510.03,0.0,8014.29,2493.927,10211.88,2171.86,5941.269,2824.91,4176.75,2358.5,7439.049,1714.393,3934.42,2285.295,4793.076,2474.696,7097.814,2271.912,17340.094,2578.013,9614.646,2374.494
584,58.3,7060.872,2487.333,9068.481,3781.63,5421.833,2251.1,4493.425,2310.413,5513.106,0.0,7982.565,2498.014,10206.92,2171.52,5937.269,2829.075,4188.875,2354.703,7454.197,1723.131,3925.705,2291.443,4786.011,2465.13,7072.876,2268.814,17352.506,2577.6,9614.266,2369.949
585,58.4,7053.308,2486.833,9011.277,3793.463,5303.844,2255.678,4492.875,2310.475,5532.773,0.0,7961.753,2490.986,10142.7,2173.98,5921.776,2819.597,4234.75,2268.844,7431.476,1711.557,3922.148,2288.545,4796.913,2470.772,7090.894,2258.398,17358.48,2578.387,9624.975,2369.519
586,58.5,7041.5,2487.667,8926.556,3733.815,5362.411,2255.189,4481.675,2309.175,5530.485,0.0,7939.072,2492.696,10175.58,2176.5,5924.582,2820.552,4195.766,2347.125,7454.312,1712.574,3915.898,2287.182,4777.891,2473.598,7082.133,2269.717,17372.506,2570.493,9620.038,2370.392
587,58.6,7031.885,2483.077,9286.314,3673.574,5369.267,2255.411,4484.075,2304.6,5505.924,0.0,7946.188,2499.261,10201.04,2176.42,5923.955,2830.806,4178.984,2356.672,7429.082,1713.475,3905.125,2285.955,4789.37,2480.228,7097.646,2266.186,17391.826,2572.413,9622.025,2366.405
588,58.7,7034.795,2482.333,9276.796,3708.259,5380.1,2249.9,4481.3,2307.938,5516.742,0.0,7920.71,2492.638,10189.94,2181.42,5920.134,2820.851,4186.031,2353.406,7424.18,1714.164,3922.011,2285.0,4783.022,2467.315,7081.549,2265.274,17387.732,2567.693,9634.418,2363.62
589,58.8,7053.603,2483.756,9267.167,3720.537,5383.844,2264.889,4491.55,2297.075,5411.121,0.0,8104.768,2467.536,10165.8,2173.9,5921.433,2820.448,4210.25,2275.109,7421.705,1708.525,3929.864,2288.057,4786.902,2471.891,7092.239,2270.301,17388.906,2576.733,9607.24,2368.797
590,58.9,6999.192,2481.205,9244.889,3718.148,5408.522,2242.178,4481.688,2307.425,5441.909,0.0,8083.159,2471.768,10194.54,2177.28,5911.03,2826.045,4179.484,2347.406,7423.935,1718.869,3908.966,2286.727,4794.652,2466.75,7076.318,2261.336,17401.188,2577.267,9635.469,2372.532
591,59.0,6980.705,2481.474,9259.223,3742.426,5404.189,2246.456,4482.2,2305.438,5446.909,0.0,8086.783,2478.522,10196.42,2173.54,5911.224,2815.925,4184.688,2345.078,7396.524,1714.607,3907.67,2289.909,4790.761,2474.826,7090.513,2276.584,17398.906,2572.68,9626.835,2369.126
592,59.1,7006.949,2486.154,9214.074,3730.63,5415.811,2255.333,4482.325,2305.6,5501.742,0.0,8085.753,2469.159,10164.02,2178.74,5933.418,2832.403,4198.438,2346.984,7359.967,1717.836,3911.352,2291.386,4791.25,2468.022,7089.823,2269.15,17347.641,2570.627,9586.431,2370.494
593,59.2,7002.5,2486.821,9221.593,3723.667,5407.522,2249.855,4461.475,2300.212,5497.773,0.0,8094.464,2464.927,10208.88,2175.36,5913.313,2819.582,4168.453,2360.875,7367.442,1711.787,3919.807,2286.841,4806.12,2473.957,7093.053,2266.345,17369.453,2574.187,9629.898,2361.354
594,59.3,6965.654,2486.897,9236.0,3733.019,5424.267,2252.222,4487.763,2305.637,5497.53,0.0,8083.855,2463.217,10155.76,2168.6,5985.433,2839.179,4184.906,2346.219,7359.983,1705.016,3908.136,2291.818,4792.826,2474.076,7088.566,2275.699,17410.881,2576.027,9576.898,2373.19
595,59.4,6974.833,2478.833,9233.704,3724.556,5421.533,2248.267,4466.15,2304.163,5512.651,0.0,8055.652,2467.014,10135.56,2184.44,5871.328,2817.821,4164.906,2349.781,7355.492,1712.951,3911.614,2285.875,4781.967,2475.891,7074.991,2273.646,17395.934,2572.08,9603.0,2377.506
596,59.5,6968.397,2475.961,9203.13,3726.037,5425.111,2248.756,4464.962,2316.062,5526.833,0.0,8059.174,2470.174,10136.16,2170.68,5894.478,2830.94,4178.672,2361.469,7380.328,1709.328,3898.068,2288.205,4799.728,2468.13,7068.035,2268.469,17385.24,2562.133,9578.127,2366.608
597,59.6,6945.808,2486.526,9179.389,3748.537,5424.211,2248.645,4460.712,2303.625,5494.106,0.0,8053.348,2473.927,10146.02,2187.82,5979.313,2853.866,4174.328,2349.5,7332.951,1715.951,3895.966,2285.534,4803.315,2464.457,7077.478,2270.469,17383.787,2577.72,9576.177,2362.937
598,59.7,7114.705,2471.269,9202.686,3735.63,5425.389,2260.456,4480.95,2308.525,5405.697,0.0,8072.261,2472.435,10156.1,2176.18,5986.358,2847.403,4182.766,2364.328,7340.197,1707.41,3906.057,2282.693,4803.413,2475.565,7070.788,2265.0,17372.039,2556.96,9526.443,2373.114
599,59.8,7104.051,2469.295,9219.389,3721.87,5430.733,2260.544,4485.712,2316.262,5385.197,0.0,8039.797,2461.391,10120.94,2174.18,5963.657,2844.552,4172.922,2358.094,7354.476,1716.688,3897.489,2290.716,4789.848,2471.674,7048.814,2265.204,17322.039,2569.013,9527.127,2368.76
600,59.9,6908.949,2471.487,9213.537,3736.037,5421.089,2250.978,4454.513,2294.812,5388.349,0.0,8056.652,2459.391,10134.76,2174.2,5967.478,2843.91,4173.031,2357.812,7374.017,1720.541,3899.443,2293.148,4808.163,2471.978,7057.867,2268.708,17367.066,2576.32,9529.177,2371.975
