Index,Time (s) Adjusted,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series002_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series002_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series004_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series004_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series006_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series006_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series011_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series011_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series013_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series013_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series015_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series015_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series015_Crop002_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series015_Crop002_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series017_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series017_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series019_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series019_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series020_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series020_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series021_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series021_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series022_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series022_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series023_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series023_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series024_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series024_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series025_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series025_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series026_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 ptr23dr180 2M Sbfr_Series026_Crop001_GCamP_Results_260123_Mean2
526,52.5,9396.935,2485.525,10677.027,2433.757,12234.143,2651.057,13932.385,2490.569,12304.0,2304.66,11858.806,2516.917,11694.796,2443.0,14006.246,2595.565,8226.027,2390.681,12862.469,2173.0,11728.056,2207.148,11574.474,2185.93,11513.54,2172.762,6316.143,2140.923,15126.375,2177.479,10585.809,2141.681
527,52.6,9382.901,2475.771,10682.676,2427.243,12184.714,2651.514,13891.477,2482.692,12357.511,2299.191,11857.889,2508.639,11682.113,2451.25,13946.145,2608.449,8185.986,2395.694,12818.854,2172.312,11707.63,2197.648,11554.895,2175.386,11473.079,2180.206,6322.879,2145.077,15141.208,2178.854,10545.894,2132.66
528,52.7,9371.196,2477.869,10660.648,2428.27,12138.172,2657.657,13817.708,2491.354,12303.276,2297.872,11873.417,2514.361,11700.363,2438.295,13927.682,2589.377,8178.139,2386.472,12827.864,2177.521,11681.667,2193.759,11570.456,2186.158,11472.111,2173.492,6307.374,2142.319,15127.396,2178.667,10566.085,2148.511
529,52.8,9380.147,2482.262,10658.541,2431.243,12121.028,2634.371,13718.692,2507.185,12293.702,2304.596,11842.25,2505.167,11691.296,2437.75,13925.0,2595.812,8201.833,2389.222,12817.812,2175.49,11700.704,2194.222,11593.386,2182.421,11455.286,2179.254,6288.571,2147.934,15095.167,2176.083,10601.106,2133.426
530,52.9,9344.951,2489.771,10656.135,2432.162,12136.515,2642.486,13619.677,2503.015,12233.532,2296.042,11847.861,2513.111,11668.682,2436.091,13947.493,2593.304,8189.75,2395.431,12815.761,2176.073,11741.074,2202.333,11561.614,2175.351,11407.777,2176.921,6310.011,2139.714,15141.521,2183.208,10551.83,2135.234
531,53.0,9348.754,2485.066,10649.757,2440.811,12099.657,2646.943,14386.0,2484.846,12231.617,2287.319,11903.417,2504.139,11717.568,2441.045,13944.044,2590.667,8201.681,2387.514,12836.094,2175.667,11724.741,2198.5,11566.667,2184.509,11413.635,2169.556,6318.505,2137.934,15100.292,2178.438,10520.617,2146.191
532,53.1,9326.754,2479.967,10600.973,2435.135,12037.143,2654.457,14358.185,2486.631,12201.426,2300.149,11791.25,2509.5,11623.796,2450.818,13888.898,2597.13,8187.875,2387.708,12830.906,2174.698,11689.611,2198.444,11544.105,2185.438,11370.333,2171.079,6331.352,2141.483,15098.062,2171.562,10576.617,2143.17
533,53.2,9289.164,2482.951,10593.135,2418.081,11977.857,2649.457,14357.446,2489.723,12174.639,2299.958,11769.277,2513.944,11586.272,2437.886,13863.623,2594.333,8166.264,2389.583,12830.323,2174.333,11679.037,2187.833,11549.667,2182.632,11376.65,2172.825,6321.495,2137.352,15061.792,2183.917,10569.596,2142.021
534,53.3,9283.164,2482.426,10572.541,2420.784,12050.229,2642.057,14307.185,2493.569,12132.085,2298.66,11820.306,2514.722,11641.113,2435.25,13833.159,2582.652,8173.75,2392.417,12781.583,2182.125,11684.944,2205.389,11515.754,2183.702,11382.714,2171.794,6324.0,2144.824,15045.604,2173.792,10528.149,2131.723
535,53.4,9289.59,2481.115,10587.243,2417.135,11984.714,2675.029,14249.708,2498.246,12111.511,2302.851,11818.306,2513.583,11627.25,2442.386,13881.797,2584.13,8155.097,2398.639,12805.958,2175.885,11661.389,2196.611,11576.438,2179.526,11352.904,2170.428,6310.78,2150.242,15060.062,2170.104,10511.149,2141.064
536,53.5,9261.213,2476.918,10556.459,2426.676,11878.457,2650.4,14203.984,2500.215,12162.915,2297.894,11818.694,2509.694,11630.228,2434.205,13819.826,2594.551,8132.431,2384.542,12815.646,2173.938,11683.556,2202.389,11480.72,2179.14,11374.206,2173.619,6323.033,2145.253,15041.708,2171.167,10518.298,2143.489
537,53.6,9245.836,2478.312,10558.865,2423.432,11865.629,2644.543,14148.554,2502.231,12122.937,2293.787,11820.944,2520.722,11616.772,2432.591,13822.218,2587.551,8141.125,2389.417,12782.489,2171.604,11677.037,2201.5,11479.229,2182.807,11409.206,2180.968,6335.561,2143.912,15046.771,2165.938,10483.681,2129.745
538,53.7,9208.967,2476.443,10503.486,2441.594,11826.343,2650.686,14047.585,2489.862,12057.809,2300.617,11781.667,2496.556,11575.978,2444.955,13763.392,2599.043,8128.903,2392.708,12759.261,2172.583,11654.833,2195.833,11476.438,2180.526,11359.492,2173.365,6362.561,2145.22,15013.896,2184.438,10520.532,2143.553
539,53.8,9194.213,2480.754,10521.352,2430.378,11707.914,2660.229,13983.877,2498.646,12074.383,2302.532,11849.5,2509.667,11641.841,2435.795,13726.739,2591.609,8127.958,2400.694,12773.844,2178.719,11684.389,2202.593,11468.982,2178.14,11355.508,2177.524,6345.835,2140.802,14980.188,2160.604,10477.234,2150.596
540,53.9,9239.147,2486.525,10530.216,2437.838,11488.2,2602.943,13903.569,2500.492,12041.724,2293.298,11776.333,2499.667,11577.159,2441.5,13736.102,2584.13,8116.861,2390.597,12764.979,2172.625,11661.111,2202.537,11417.246,2177.176,11308.127,2180.857,6356.505,2145.604,14977.583,2173.521,10470.341,2132.723
541,54.0,9202.312,2489.164,10523.405,2409.054,11597.343,2604.371,13813.185,2497.077,12056.447,2280.511,11794.889,2509.083,11591.954,2444.955,13737.769,2587.391,8121.847,2391.306,12754.531,2170.635,11611.407,2203.963,11445.895,2187.158,11315.508,2173.048,6376.473,2145.594,14998.062,2169.958,10450.915,2141.0
542,54.1,9208.918,2485.066,10526.352,2431.892,11669.743,2602.6,13679.062,2495.831,12031.83,2281.298,11755.0,2495.694,11556.682,2436.364,13715.29,2598.623,8126.097,2392.472,12730.062,2179.198,11609.519,2203.87,11452.263,2183.86,11336.571,2175.572,6355.813,2138.077,14928.208,2173.333,10484.574,2142.383
543,54.2,9146.951,2472.229,10503.838,2427.784,11896.4,2598.857,13612.677,2506.385,12044.404,2287.191,11710.083,2510.778,11499.204,2444.432,13718.985,2594.826,8121.139,2389.431,12776.531,2176.906,11650.686,2194.37,11418.685,2183.526,11276.35,2174.746,6362.561,2139.396,14910.917,2177.917,10478.872,2139.298
544,54.3,9195.804,2478.623,10479.595,2427.676,11922.571,2611.371,13691.907,2475.615,12043.447,2289.489,11704.723,2516.306,11485.159,2436.659,13679.102,2583.913,8110.583,2395.444,12746.219,2179.729,11587.704,2186.352,11402.421,2191.281,11283.698,2171.27,6354.725,2139.517,14896.896,2169.271,10484.894,2135.596
545,54.4,9188.164,2482.361,10475.378,2432.541,11655.714,2604.743,14320.139,2500.354,12044.957,2297.532,11704.556,2527.306,11499.091,2442.5,13687.754,2584.188,8087.278,2394.806,12722.896,2168.51,11583.167,2203.5,11427.088,2181.456,11301.857,2182.143,6349.055,2141.978,14899.958,2173.583,10467.659,2137.574
546,54.5,9153.181,2483.508,10454.486,2428.513,11585.2,2599.086,14286.415,2485.6,12054.085,2283.809,11614.527,2497.222,11409.341,2441.659,13656.884,2596.217,8054.653,2392.778,12691.323,2175.573,11602.333,2190.833,11409.579,2180.947,11283.556,2166.54,6376.517,2144.703,14923.958,2177.833,10488.106,2142.021
547,54.6,9136.459,2472.836,10424.919,2430.487,11582.0,2604.714,14288.093,2495.461,12088.043,2292.404,11578.889,2516.083,11379.25,2451.977,13661.898,2590.174,8093.444,2393.208,12678.739,2178.479,11599.314,2201.352,11414.263,2171.281,11278.238,2177.349,6382.417,2148.088,14862.146,2176.521,10465.468,2140.021
548,54.7,9155.278,2480.213,10433.892,2435.568,11563.686,2619.286,14216.523,2493.292,12077.213,2297.021,11573.111,2512.611,11371.909,2440.114,13686.015,2588.145,8086.583,2390.083,12690.636,2174.438,11605.333,2199.296,11373.368,2175.754,11285.063,2173.698,6362.747,2141.187,14816.938,2182.354,10466.681,2144.213
549,54.8,9116.345,2483.656,10452.919,2434.108,11550.857,2608.257,14129.262,2493.877,12134.639,2276.723,11570.223,2526.417,11374.546,2453.591,13647.145,2595.058,8084.153,2387.403,12679.021,2173.479,11612.277,2191.685,11420.351,2180.965,11290.73,2176.698,6337.791,2142.747,14875.562,2170.688,10488.979,2139.468
550,54.9,9146.181,2475.869,10450.162,2428.324,11498.457,2611.6,14084.4,2493.523,12084.574,2298.234,11535.194,2496.889,11339.659,2429.386,13643.782,2587.594,8087.181,2391.069,12668.625,2176.74,11618.981,2203.333,11355.632,2181.562,11304.365,2178.889,6343.681,2148.231,14798.271,2181.354,10507.872,2142.085
551,55.0,9132.771,2480.492,10448.811,2423.297,11361.028,2612.057,13989.585,2495.046,12117.809,2289.149,11565.917,2513.111,11366.75,2458.795,13628.754,2588.102,8061.111,2389.208,12661.739,2166.906,11629.204,2195.296,11368.211,2177.0,11267.937,2168.714,6359.736,2142.33,14898.042,2168.125,10443.659,2138.574
552,55.1,9109.983,2482.853,10487.811,2435.676,11567.914,2613.286,13949.093,2494.8,12103.341,2287.447,11533.556,2507.444,11324.159,2445.545,13615.565,2593.87,8087.611,2383.486,12665.198,2169.594,11594.481,2195.944,11385.771,2181.333,11212.904,2174.952,6330.11,2145.648,14814.583,2183.688,10444.255,2133.872
553,55.2,9144.229,2484.754,10450.946,2439.487,11506.286,2602.2,13894.77,2493.723,12115.468,2278.234,11517.25,2509.972,11308.363,2447.364,13567.392,2587.116,8113.194,2393.403,12673.125,2172.917,11582.167,2186.315,11326.491,2189.667,11270.286,2177.032,6339.286,2142.791,14806.083,2178.812,10433.702,2136.277
554,55.3,9117.476,2472.787,10400.271,2426.594,11479.8,2620.743,13939.954,2473.123,12130.17,2285.809,11469.889,2520.111,11257.637,2436.909,13595.044,2583.304,8037.736,2389.444,12659.208,2171.458,11590.611,2196.481,11328.193,2184.737,11247.523,2179.73,6355.637,2141.813,14769.833,2188.125,10382.319,2138.255
555,55.4,9113.033,2486.295,10442.622,2435.378,11464.771,2621.886,13879.123,2481.708,12107.724,2289.021,11430.75,2513.917,11224.478,2445.636,13554.072,2578.203,8023.5,2387.847,12633.989,2169.99,11526.519,2196.407,11329.193,2179.614,11254.587,2177.428,6311.121,2140.176,14775.833,2175.688,10382.894,2131.426
556,55.5,9079.672,2483.656,10395.811,2434.973,11526.485,2607.371,13851.661,2476.754,12133.213,2296.213,11464.973,2495.361,11243.091,2429.568,13569.348,2581.652,8029.417,2377.028,12661.125,2182.354,11548.926,2194.722,11320.229,2179.281,11286.571,2173.794,6353.967,2139.165,14771.417,2165.333,10381.043,2135.277
557,55.6,9089.41,2476.082,10445.892,2433.189,11477.058,2631.8,13801.923,2472.508,12097.213,2292.149,11512.556,2508.889,11276.204,2444.727,13551.898,2575.927,8014.333,2388.472,12643.011,2174.354,11544.889,2196.722,11316.965,2191.719,11267.492,2170.0,6328.055,2145.033,14787.5,2173.271,10376.447,2133.319
558,55.7,9092.672,2473.312,10392.892,2415.054,11529.058,2624.0,13747.016,2473.954,12076.787,2285.298,11432.277,2514.528,11219.522,2444.295,13512.551,2580.159,7983.958,2389.347,12587.833,2169.802,11554.314,2194.574,11334.438,2190.842,11246.223,2175.27,6327.934,2141.528,14772.938,2186.521,10374.404,2137.17
559,55.8,9058.082,2488.361,10417.433,2420.568,11359.172,2571.6,13652.893,2469.523,12100.021,2290.894,11409.556,2505.556,11163.318,2441.295,13503.623,2588.014,7999.083,2386.903,12610.229,2175.052,11509.63,2203.63,11332.579,2187.333,11223.063,2164.349,6354.407,2148.923,14770.875,2173.896,10359.341,2141.723
560,55.9,9082.41,2478.229,10352.054,2435.838,11568.485,2582.0,13567.123,2489.554,12072.83,2281.489,11445.083,2505.25,11209.272,2443.227,13508.044,2582.783,7998.347,2390.75,12600.344,2171.917,11494.852,2188.722,11311.176,2186.421,11241.667,2170.73,6342.527,2136.319,14756.292,2171.542,10385.596,2139.958
561,56.0,9049.049,2484.394,10341.729,2434.513,11508.886,2620.457,13454.062,2474.4,12063.085,2294.298,11398.167,2500.861,11162.546,2435.705,13507.435,2591.464,7992.361,2394.556,12570.229,2175.542,11507.926,2194.648,11277.333,2188.702,11209.429,2178.254,6337.681,2139.033,14756.792,2171.125,10385.426,2134.894
562,56.1,9070.345,2482.508,10377.162,2427.892,11481.914,2643.6,13330.262,2476.785,12099.0,2273.468,11432.75,2516.5,11187.887,2449.182,13477.42,2587.493,7992.486,2387.875,12573.177,2177.042,11509.0,2206.37,11270.018,2189.79,11220.063,2170.175,6327.439,2143.67,14753.979,2165.521,10340.063,2140.064
563,56.2,9016.082,2483.738,10375.729,2424.378,11416.743,2631.486,14010.139,2475.892,12097.17,2288.383,11364.611,2496.611,11127.091,2445.341,13469.218,2581.391,7985.569,2388.569,12549.136,2177.115,11547.981,2199.389,11262.193,2178.438,11210.556,2171.905,6312.989,2135.714,14693.438,2175.5,10358.724,2136.383
564,56.3,9034.394,2475.279,10304.838,2410.162,11111.857,2592.086,14008.23,2467.2,12065.149,2286.319,11381.361,2507.222,11103.022,2441.091,13470.42,2577.681,7990.194,2389.486,12584.573,2175.99,11474.537,2190.611,11277.176,2190.193,11186.81,2174.556,6318.517,2139.45,14737.292,2172.625,10350.957,2135.681
565,56.4,8998.64,2487.312,10347.243,2425.406,11081.485,2572.943,13958.292,2472.062,12065.681,2280.745,11362.223,2504.722,11121.25,2444.886,13463.406,2581.261,7951.958,2390.917,12559.229,2174.542,11486.981,2197.241,11263.421,2186.474,11201.016,2179.698,6319.374,2140.439,14715.729,2175.646,10345.298,2145.447
566,56.5,9006.278,2476.344,10345.946,2428.459,11075.543,2585.229,13915.123,2470.492,12072.085,2289.723,11378.25,2507.0,11123.046,2442.523,13390.594,2584.594,7961.792,2389.0,12496.771,2170.552,11457.093,2200.389,11255.298,2185.14,11182.619,2172.381,6317.956,2145.461,14655.25,2178.375,10336.489,2144.489
567,56.6,9029.017,2475.377,10324.567,2429.027,11126.828,2577.4,13800.031,2470.831,12041.617,2290.468,11346.389,2488.472,11072.159,2430.977,13433.521,2579.42,7951.292,2390.5,12530.438,2174.344,11458.63,2190.204,11266.298,2189.614,11181.254,2174.714,6310.198,2135.121,14696.604,2171.688,10343.659,2145.34
568,56.7,9047.246,2471.394,10322.648,2434.054,11116.457,2578.943,13698.354,2488.492,12040.234,2292.574,11366.333,2494.694,11090.478,2436.386,13368.928,2571.145,7945.069,2394.417,12484.396,2178.26,11441.056,2188.481,11261.105,2183.649,11170.508,2170.365,6320.209,2143.769,14637.5,2174.062,10363.298,2136.702
569,56.8,9025.017,2485.984,10421.567,2434.541,11134.143,2587.629,13559.969,2472.554,12055.234,2284.362,11354.444,2511.806,11074.068,2437.25,13401.565,2589.884,7929.556,2395.167,12514.938,2170.49,11439.648,2195.241,11237.491,2192.824,11189.079,2164.746,6325.417,2136.967,14669.854,2172.0,10339.404,2136.17
570,56.9,9048.049,2476.066,10460.514,2431.189,11133.4,2580.829,13553.738,2454.862,12044.532,2289.894,11325.556,2515.944,11057.613,2445.773,13390.725,2582.116,7933.236,2384.097,12487.864,2175.198,11429.463,2198.815,11217.141,2180.86,11206.302,2168.317,6320.22,2142.78,14632.354,2167.333,10332.724,2138.149
571,57.0,9024.787,2479.426,10459.729,2428.649,11167.028,2600.314,13435.646,2457.369,12004.319,2275.468,11287.306,2501.0,11019.432,2442.341,13375.623,2585.246,7954.347,2386.056,12488.823,2171.719,11427.056,2196.926,11212.193,2183.263,11162.889,2175.476,6313.407,2145.45,14628.896,2180.854,10337.276,2147.383
572,57.1,8998.345,2469.246,10443.297,2428.487,11093.4,2590.171,13372.308,2457.0,11994.191,2286.383,11318.639,2501.028,11045.75,2427.932,13374.29,2581.797,7922.042,2386.528,12489.917,2170.875,11415.593,2191.944,11193.877,2191.421,11131.19,2172.476,6314.154,2141.55,14618.229,2171.0,10337.191,2138.574
573,57.2,8995.295,2487.229,10408.703,2424.27,11045.743,2600.714,13301.877,2456.954,11992.511,2287.532,11275.306,2499.639,11021.637,2437.364,13337.305,2580.145,7926.417,2389.208,12461.042,2171.052,11428.833,2192.981,11169.842,2182.053,11150.063,2173.825,6281.583,2144.341,14676.312,2176.958,10347.915,2136.766
574,57.3,9021.459,2481.525,10446.757,2417.703,11124.571,2585.971,13176.477,2445.785,11967.063,2281.298,11309.917,2512.167,11029.296,2440.114,13345.754,2582.478,7791.028,2379.278,12478.625,2178.656,11381.852,2191.926,11154.176,2183.807,11128.65,2169.302,6294.385,2147.714,14607.229,2173.812,10316.149,2142.234
575,57.4,9009.935,2483.475,10446.595,2421.946,11095.429,2582.114,13705.123,2466.2,11924.128,2284.915,11266.917,2501.417,11016.432,2430.614,13311.782,2588.319,7914.181,2385.194,12428.25,2169.74,11337.241,2195.685,11129.421,2181.649,11137.921,2169.476,6300.824,2139.89,14591.75,2172.062,10332.511,2131.128
576,57.5,8969.59,2477.508,10460.648,2422.27,11180.886,2595.943,13713.738,2452.277,11959.106,2284.255,11261.361,2503.639,11008.954,2435.341,13321.797,2581.898,7890.361,2390.833,12449.188,2177.385,11413.314,2195.944,11178.403,2185.509,11135.111,2172.762,6263.0,2142.472,14629.521,2169.625,10344.809,2135.596
577,57.6,8984.377,2474.688,10423.108,2427.865,11180.942,2609.629,13672.277,2454.477,11945.724,2281.468,11244.833,2503.056,10983.546,2438.614,13290.739,2583.898,7894.806,2391.0,12409.354,2175.75,11417.407,2192.352,11179.333,2193.316,11130.492,2173.349,6259.539,2140.428,14616.521,2185.396,10316.447,2140.851
578,57.7,8980.099,2470.984,10439.459,2421.838,11209.571,2597.314,13665.523,2444.831,11975.234,2280.149,11194.027,2493.972,10964.022,2431.364,13311.188,2575.609,7867.472,2385.944,12425.375,2170.562,11384.593,2200.852,11143.28,2189.298,11100.286,2173.27,6279.363,2144.813,14587.167,2180.604,10338.276,2136.128
579,57.8,8962.033,2483.639,10423.622,2423.513,11057.686,2608.6,13569.508,2451.477,11901.766,2273.319,11229.167,2503.528,10977.318,2445.364,13322.898,2577.725,7889.806,2387.403,12417.886,2173.604,11342.852,2198.37,11098.93,2186.544,11135.921,2175.984,6263.341,2141.506,14587.604,2183.229,10294.511,2137.574
580,57.9,8984.213,2480.656,10388.243,2427.622,10970.457,2602.629,13463.123,2450.923,11928.234,2287.191,11188.583,2499.972,10930.113,2437.727,13295.333,2579.855,7870.306,2384.875,12383.479,2182.292,11354.314,2180.685,11126.982,2182.719,11086.904,2173.746,6271.901,2141.736,14583.021,2168.083,10325.83,2144.255
581,58.0,8960.804,2469.229,10393.054,2418.811,10836.028,2600.286,13263.692,2440.662,11884.957,2288.553,11191.167,2492.444,10949.363,2425.591,13283.044,2584.391,7890.486,2392.0,12382.761,2173.667,11343.537,2200.944,11121.088,2186.807,11089.396,2175.27,6238.011,2144.55,14524.625,2180.417,10319.021,2137.511
582,58.1,8996.033,2482.557,10374.892,2422.594,10997.6,2599.343,13139.8,2451.446,11921.468,2287.809,11190.25,2498.25,10932.228,2435.045,13271.913,2575.898,7865.986,2382.403,12387.792,2171.573,11324.759,2185.778,11079.649,2186.614,11078.921,2176.635,6259.615,2149.517,14590.146,2179.854,10309.043,2130.915
583,58.2,8967.935,2483.672,10354.405,2425.406,11107.4,2569.057,13828.569,2444.754,11870.213,2286.915,11163.917,2491.778,10927.954,2427.682,13270.261,2573.797,7869.569,2385.958,12408.917,2174.323,11348.833,2188.463,11124.403,2184.947,11100.825,2169.222,6235.451,2136.308,14493.292,2177.604,10288.745,2138.042
584,58.3,8927.574,2469.836,10371.433,2423.081,11117.143,2565.543,13774.385,2445.215,11854.596,2287.979,11153.194,2493.528,10909.182,2434.182,13238.231,2583.435,7877.972,2380.861,12388.042,2174.01,11337.223,2195.519,11063.842,2190.912,11062.096,2167.619,6250.429,2147.461,14499.854,2182.458,10294.234,2131.532
585,58.4,8967.869,2474.443,10395.595,2423.324,11123.429,2573.343,13692.831,2452.138,11828.872,2281.574,11207.027,2498.639,10931.432,2436.636,13269.971,2571.377,7851.5,2388.972,12360.812,2173.917,11301.574,2194.333,11071.544,2186.316,11075.619,2178.111,6241.824,2145.132,14485.604,2182.146,10239.341,2138.596
586,58.5,8964.672,2474.049,10342.405,2423.865,11139.686,2565.886,13546.23,2449.077,11830.894,2274.638,11179.667,2501.472,10912.841,2439.409,13259.725,2573.159,7862.792,2384.5,12368.364,2169.594,11306.907,2204.87,11091.315,2192.088,11077.238,2172.746,6227.835,2136.802,14464.979,2177.75,10245.021,2145.532
587,58.6,8987.885,2474.705,10339.433,2420.135,11050.172,2566.943,13380.062,2444.046,11830.702,2285.255,11139.611,2489.222,10893.318,2430.455,13250.116,2576.188,7845.847,2390.403,12389.542,2173.781,11330.926,2188.352,11137.93,2185.333,11072.27,2176.27,6238.088,2140.967,14483.354,2177.458,10205.426,2142.638
588,58.7,8985.164,2474.312,10340.054,2425.541,11062.857,2565.286,13416.369,2289.831,11630.298,2306.255,11153.333,2503.417,10894.022,2445.955,13244.551,2582.275,7837.417,2387.333,12351.739,2178.948,11300.037,2198.519,11108.421,2193.895,11039.873,2175.0,6222.231,2140.703,14484.604,2177.938,10224.383,2144.234
589,58.8,8966.295,2470.016,10378.811,2416.865,11187.515,2561.8,13376.277,2291.692,11815.511,2275.106,11113.027,2495.528,10858.113,2436.409,13242.275,2571.667,7834.194,2382.986,12339.739,2171.094,11292.5,2197.296,11105.72,2182.982,11075.698,2180.159,6202.154,2142.11,14464.438,2180.208,10204.213,2141.702
590,58.9,8932.295,2474.016,10353.676,2422.811,11209.143,2559.286,13246.308,2288.138,11822.659,2281.894,11148.667,2512.722,10887.296,2441.205,13186.29,2581.058,7813.403,2382.944,12332.386,2166.115,11320.907,2193.148,11057.246,2183.737,11067.286,2178.794,6191.264,2141.604,14475.896,2167.521,10234.681,2141.489
591,59.0,8951.312,2481.508,10320.189,2424.081,11186.457,2563.514,13108.431,2288.092,11826.659,2287.979,11100.111,2494.722,10834.637,2422.568,13229.362,2579.0,7827.194,2388.222,12360.656,2173.302,11314.963,2200.481,11095.771,2186.526,11059.063,2175.794,6161.956,2144.077,14452.438,2171.479,10208.532,2143.298
592,59.1,8954.771,2474.098,10354.648,2423.676,11182.314,2574.686,12942.6,2291.154,11799.468,2290.255,11126.473,2508.944,10861.522,2443.318,13213.551,2577.565,7841.25,2384.958,12320.219,2175.875,11297.074,2190.926,11082.807,2178.632,11051.952,2175.698,6184.561,2140.802,14449.167,2183.125,10182.255,2140.128
593,59.2,8936.623,2470.361,10330.595,2417.703,11194.886,2582.114,13650.139,2291.615,11833.639,2278.17,11127.777,2491.417,10847.704,2421.455,13190.985,2579.261,7828.931,2384.444,12307.375,2171.792,11292.019,2189.37,11061.105,2182.824,11059.016,2176.619,6154.978,2138.11,14408.625,2173.521,10153.426,2134.83
594,59.3,8923.869,2467.394,10330.811,2429.297,11184.429,2575.057,13579.831,2280.954,11863.659,2275.426,11122.583,2505.667,10840.0,2439.091,13189.812,2575.464,7822.458,2378.486,12305.458,2169.552,11317.852,2198.759,11021.053,2179.86,11019.286,2173.714,6162.374,2149.396,14420.792,2181.958,10230.213,2127.617
595,59.4,8935.722,2466.115,10315.081,2418.676,11195.8,2577.743,13454.492,2279.308,11836.872,2281.532,11108.944,2506.972,10848.591,2440.023,13139.536,2573.826,7813.931,2366.514,12259.188,2170.0,11287.593,2194.278,10989.632,2190.579,11018.35,2174.063,6171.275,2142.923,14444.667,2180.917,10195.745,2130.426
596,59.5,8927.328,2467.246,10341.405,2420.243,11171.257,2567.257,13291.923,2290.477,11856.319,2276.915,11065.277,2503.083,10798.159,2432.068,13127.594,2575.638,7798.347,2388.972,12249.761,2183.677,11268.111,2194.741,11017.824,2178.79,10971.556,2172.873,6144.868,2135.517,14453.042,2167.438,10203.255,2138.83
597,59.6,8935.606,2468.262,10296.271,2418.757,11176.515,2589.114,13118.431,2284.385,11872.085,2270.936,11088.139,2497.556,10812.228,2433.318,13126.594,2579.406,7795.819,2387.458,12244.875,2177.802,11290.963,2190.37,11035.176,2186.491,11004.984,2166.556,6172.055,2143.583,14440.0,2171.562,10153.724,2135.511
598,59.7,8932.558,2465.229,10333.703,2404.487,11203.6,2574.914,13081.569,2087.385,11911.702,2271.723,11095.639,2500.0,10823.363,2444.705,13113.116,2563.551,7784.681,2384.903,12245.177,2180.917,11263.611,2183.556,11027.123,2187.579,11001.73,2172.635,6147.692,2139.923,14419.583,2188.167,10174.724,2139.787
599,59.8,8921.869,2461.803,10324.243,2424.378,11201.886,2588.428,12960.738,2081.908,11876.809,2281.021,11028.0,2503.889,10764.387,2442.364,13104.131,2570.13,7759.5,2382.653,12188.906,2169.542,11242.667,2191.648,10996.965,2188.263,10976.302,2178.73,6156.407,2144.154,14418.896,2173.604,10192.191,2126.766
