Index,Time (s) Adjusted,grouped_osm8dr206 2M S bfr_Series002_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series002_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series004_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series004_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series005_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series005_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series007_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series007_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series008_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series008_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series009_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series009_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series011_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series011_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series013_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series013_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series014_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series014_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series015_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series015_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series016_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series016_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series017_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series017_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series018_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series018_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series019_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series019_Crop001_GCamP_Results_260123_Mean2,grouped_osm8dr206 2M S bfr_Series020_Crop001_GCamP_Results_260123_Mean1,grouped_osm8dr206 2M S bfr_Series020_Crop001_GCamP_Results_260123_Mean2
163,16.2,7309.923,2453.739,7362.506,2419.469,14793.098,2557.549,15253.0,2584.547,16774.654,2563.018,15191.598,3135.861,10927.458,2178.229,7327.264,2258.847,7267.794,2128.971,14978.031,2448.125,16729.684,3301.85,14249.345,2210.655,13781.326,2127.469,10380.952,2230.286,10825.69,2207.109
164,16.3,7282.169,2467.662,7316.839,2422.271,14795.49,2565.471,15237.623,2574.434,16786.619,2563.127,15090.986,3144.944,11260.625,2183.979,7324.139,2252.556,7256.118,2124.706,14988.438,2461.219,16788.467,3283.867,14250.189,2214.828,13735.674,2135.061,10379.452,2235.595,10804.854,2205.473
165,16.4,7246.785,2456.169,7322.321,2415.741,14828.667,2560.569,15398.208,2566.094,16685.746,2547.054,15042.375,3136.778,11177.354,2183.958,7303.347,2257.875,7272.074,2124.279,14932.5,2448.656,16739.283,3285.517,14219.518,2206.241,13749.204,2134.428,10370.833,2227.095,10783.928,2201.309
166,16.5,7259.984,2462.754,7364.444,2422.556,14769.138,2556.157,15285.095,2569.189,16689.473,2549.509,15041.25,3128.736,11179.896,2178.375,7303.75,2256.736,7272.956,2128.735,14841.219,2460.125,16729.15,3286.5,14223.879,2214.328,13749.0,2130.021,10234.833,2233.048,10755.382,2202.946
167,16.6,7271.2,2451.431,7338.938,2414.407,14787.804,2554.098,15113.151,2581.868,16706.455,2554.382,14992.569,3124.278,11220.5,2180.854,7300.403,2251.236,7303.485,2126.809,14870.219,2460.656,16711.35,3282.7,14238.034,2214.638,13807.408,2127.898,10222.429,2233.072,10699.363,2203.327
168,16.7,7257.769,2452.754,7314.629,2419.667,14731.784,2560.471,15035.264,2573.151,16722.219,2548.309,14935.056,3125.306,11186.812,2178.083,7298.708,2256.708,7280.471,2131.191,14854.719,2460.594,16698.217,3299.533,14221.414,2209.086,13825.938,2136.204,10254.381,2223.262,10734.164,2210.436
169,16.8,7266.416,2456.292,7308.901,2414.247,14756.922,2569.726,15008.434,2574.132,16677.654,2553.182,14880.889,3121.833,11173.292,2177.479,7277.681,2246.611,7256.309,2128.912,14854.938,2450.906,16690.033,3289.8,14203.121,2206.724,13895.429,2128.918,10262.048,2232.595,10670.546,2201.782
170,16.9,7233.892,2445.892,7293.506,2416.222,14732.607,2560.686,14937.227,2567.566,16641.436,2554.618,14873.069,3120.972,11216.375,2171.125,7270.625,2261.681,7274.309,2119.368,14809.594,2463.25,16667.367,3277.633,14218.311,2223.138,13839.674,2133.898,10272.31,2231.405,10680.363,2204.473
171,17.0,7245.262,2446.431,7293.037,2422.333,14731.607,2561.451,15104.981,2576.849,16622.637,2544.491,14833.473,3109.292,11139.458,2173.146,7253.722,2255.444,7289.265,2125.544,14786.25,2448.625,16708.967,3274.15,14203.155,2210.879,13878.041,2133.898,10231.5,2220.881,10650.6,2208.636
172,17.1,7140.4,2464.477,7294.617,2412.099,14718.883,2562.216,15054.17,2577.736,16607.436,2543.455,14783.681,3106.583,11135.083,2188.062,7262.444,2252.264,7277.809,2118.662,14713.344,2470.719,16653.949,3301.933,14179.793,2215.517,13831.49,2123.735,10174.429,2233.286,10637.854,2202.854
173,17.2,7140.046,2457.169,7287.469,2413.568,14665.883,2557.745,14966.68,2578.547,16628.0,2561.455,14718.833,3099.944,11036.979,2178.083,7266.639,2261.25,7299.853,2127.765,14744.75,2457.531,16643.949,3275.917,14187.604,2212.896,13846.347,2130.694,10211.738,2229.024,10587.891,2202.927
174,17.3,7148.016,2451.123,7303.951,2415.469,14640.039,2555.941,14908.68,2564.811,16576.199,2540.054,14765.667,3108.889,11035.438,2180.604,7245.139,2248.792,7284.985,2120.294,14802.656,2470.406,16636.883,3276.75,14119.104,2209.896,13850.184,2131.572,10148.523,2221.381,10562.055,2208.673
175,17.4,7145.846,2470.369,7270.617,2414.951,14615.313,2552.451,14928.698,2569.113,16629.328,2538.509,14736.333,3086.556,11000.562,2172.833,7256.931,2252.653,7298.824,2127.279,14746.156,2463.688,16595.066,3282.9,14150.311,2214.19,13802.163,2137.265,10190.19,2234.928,10590.019,2199.6
176,17.5,7235.446,2445.123,7257.864,2418.062,14567.393,2560.274,14962.302,2567.943,16606.436,2541.364,14677.194,3089.764,10982.562,2172.625,7264.514,2258.75,7266.75,2129.779,14704.656,2463.75,16612.482,3279.983,14122.534,2213.828,13766.47,2135.694,10190.167,2232.976,10537.127,2209.946
177,17.6,7247.8,2446.169,7239.778,2417.58,14499.588,2552.137,14982.34,2571.151,16564.018,2551.8,14642.152,3072.306,10962.625,2182.479,7254.042,2251.181,7313.015,2131.456,14719.25,2461.344,16583.834,3273.533,14108.362,2223.517,13770.326,2138.408,10187.952,2223.072,10543.182,2208.545
178,17.7,7237.723,2442.246,7233.371,2410.086,14511.235,2550.451,15060.245,2564.132,16574.764,2550.418,14495.486,3082.472,10930.771,2181.438,7202.764,2253.167,7266.088,2118.647,14675.031,2455.406,16536.117,3282.183,14096.379,2202.396,13716.082,2135.939,10160.81,2228.476,10503.527,2200.764
179,17.8,7227.831,2445.169,7231.815,2408.938,14533.0,2564.137,14984.773,2573.226,16574.109,2545.327,14489.014,3074.958,10904.292,2179.812,7216.042,2259.764,7268.956,2124.485,14702.0,2466.594,16619.584,3273.233,14124.293,2218.293,13671.857,2123.143,10132.262,2223.452,10516.563,2203.982
180,17.9,7232.338,2446.631,7273.284,2427.099,14520.353,2562.608,14932.283,2583.264,16538.928,2550.618,14395.083,3072.583,10872.688,2167.708,7202.028,2254.819,7262.882,2116.103,14697.719,2445.906,16612.768,3274.717,14102.0,2225.966,13690.408,2132.388,10264.667,2230.452,10543.654,2201.255
181,18.0,7233.292,2446.954,7249.852,2415.506,14452.098,2553.647,14841.057,2578.151,16536.801,2540.782,14384.264,3063.583,10939.375,2175.146,7179.986,2253.431,7238.971,2133.441,14700.594,2458.406,16596.883,3265.767,14073.931,2205.672,13696.898,2136.428,10227.833,2235.833,10511.637,2202.0
182,18.1,7249.954,2454.415,7218.284,2402.765,14395.765,2550.373,14842.943,2580.868,16539.51,2550.582,14290.25,3072.0,11001.229,2190.083,7196.069,2247.097,7221.941,2125.544,14717.219,2447.625,16560.85,3261.483,14098.862,2213.379,13664.388,2126.959,10252.81,2228.857,10437.981,2200.273
183,18.2,7235.277,2445.354,7233.975,2423.556,14341.667,2551.667,14902.038,2564.623,16589.182,2538.854,14240.792,3059.042,10867.208,2175.292,7191.264,2247.778,7236.985,2123.838,14683.469,2460.406,16609.982,3273.833,14099.173,2201.81,13681.653,2141.694,10303.548,2214.524,10472.255,2205.491
184,18.3,7208.092,2439.831,7208.975,2415.593,14343.353,2541.608,14926.585,2568.51,16732.199,2534.964,14142.361,3058.778,11152.438,2171.708,7183.042,2240.375,7212.868,2129.882,14695.656,2442.312,16536.584,3271.133,14093.396,2216.966,13605.653,2120.979,10280.286,2232.262,10449.582,2205.946
185,18.4,7198.6,2434.477,7208.494,2402.37,14283.883,2549.961,14864.472,2568.094,16658.473,2533.691,14151.833,3067.944,10965.771,2169.583,7165.875,2246.875,7197.662,2130.397,14631.531,2458.344,16514.584,3269.283,14101.362,2213.759,13509.755,2130.388,10269.667,2222.428,10380.437,2197.673
186,18.5,7199.308,2451.662,7221.234,2416.864,14176.059,2551.157,14832.151,2581.226,16643.092,2553.109,14144.944,3071.875,11312.479,2179.458,7173.667,2241.097,7178.75,2127.015,14626.219,2453.375,16556.301,3261.05,14070.311,2221.0,13448.53,2139.612,10304.786,2225.928,10379.928,2198.109
187,18.6,7172.031,2446.877,7202.766,2409.679,14049.687,2548.627,14796.547,2569.113,16568.455,2533.745,14096.75,3058.028,11423.125,2180.729,7166.667,2244.125,7170.853,2129.118,14594.0,2453.938,16496.283,3270.933,14048.241,2215.793,13372.612,2120.633,10304.357,2220.119,10320.928,2204.073
188,18.7,7055.892,2469.938,7192.729,2412.062,14049.628,2554.627,14729.32,2569.094,15842.582,2522.636,14030.375,3051.917,11218.062,2163.333,7150.389,2240.208,7154.515,2124.971,14634.219,2455.438,16558.482,3261.8,14029.362,2217.207,13306.878,2126.286,10283.096,2230.786,10271.418,2202.364
189,18.8,7089.2,2450.938,7168.309,2412.049,14079.039,2557.431,14720.434,2570.245,15832.928,2526.436,13988.792,3072.958,11368.771,2179.917,7148.639,2234.653,7159.971,2121.868,14631.906,2475.094,16445.9,3271.75,14026.896,2223.672,13229.266,2131.225,10335.548,2225.857,10246.291,2206.455
190,18.9,7072.677,2462.354,7176.025,2410.321,14074.823,2542.686,14701.151,2566.811,15728.8,2529.073,13905.417,3056.875,11555.938,2174.354,7127.278,2252.292,7113.426,2123.206,14665.688,2455.344,16455.75,3265.717,14017.327,2216.604,13159.021,2127.225,10284.738,2229.214,10205.854,2210.509
191,19.0,7093.123,2452.615,7160.321,2417.778,13966.843,2554.647,14660.188,2583.698,15642.527,2531.473,13853.75,3076.861,11602.479,2181.646,7145.597,2240.611,7152.118,2120.059,14628.594,2461.844,16450.732,3252.083,14010.948,2206.155,13188.49,2136.0,10308.881,2223.286,10209.527,2205.8
192,19.1,7078.508,2456.754,7149.741,2409.247,13982.372,2558.431,14598.151,2577.019,15564.69,2533.327,13824.056,3067.514,11693.458,2174.938,7106.181,2239.333,7114.338,2121.794,14665.125,2461.844,16466.467,3255.933,14014.466,2214.224,13151.674,2117.245,10289.404,2219.19,10176.854,2194.236
193,19.2,7087.4,2461.323,7159.716,2415.395,13927.078,2559.686,14565.0,2581.396,15436.182,2529.091,13727.819,3064.75,11690.354,2177.167,7105.639,2231.917,7083.515,2133.412,14581.5,2456.625,16460.732,3256.35,14008.862,2219.638,13185.755,2141.531,10243.286,2233.738,10184.327,2198.655
194,19.3,7081.369,2458.492,7175.234,2422.383,13862.529,2548.863,14533.019,2567.868,15412.182,2518.054,13679.889,3066.611,11778.917,2186.625,7116.931,2239.764,7121.574,2121.059,14691.625,2465.438,16414.018,3260.1,13924.155,2212.224,13181.51,2137.306,10197.096,2221.262,10155.327,2200.818
195,19.4,7054.169,2451.261,7152.012,2410.79,13829.412,2543.98,14571.245,2589.019,15336.127,2520.273,13650.402,3071.903,11849.479,2188.833,7090.667,2233.819,7104.456,2124.677,14615.656,2455.719,16373.783,3262.233,14006.586,2212.81,13167.592,2121.347,10199.904,2233.548,10176.891,2198.109
196,19.5,7089.169,2462.231,7131.778,2408.42,13763.922,2548.0,14596.377,2594.849,15240.346,2525.473,13594.027,3066.028,11862.229,2174.646,7086.486,2240.847,7095.118,2119.5,14564.25,2442.781,16399.518,3256.55,13952.431,2215.155,13133.53,2129.796,10187.023,2235.0,10107.891,2209.745
197,19.6,7049.262,2461.739,7151.679,2410.111,13653.059,2554.882,14417.773,2571.83,15166.236,2527.091,13551.875,3072.208,11480.688,1999.438,7057.417,2235.111,7087.5,2127.323,14527.0,2457.562,16394.699,3256.6,13972.931,2222.483,13124.082,2139.286,10240.143,2229.024,10115.891,2205.109
198,19.7,7055.677,2448.323,7130.876,2411.568,13581.255,2548.588,14520.132,2569.075,15070.109,2522.146,13509.889,3059.583,11496.125,1992.646,7036.222,2243.653,7081.265,2125.279,14571.906,2456.531,16377.8,3259.467,13982.189,2212.81,13031.021,2132.286,10044.333,2231.167,10102.582,2203.2
199,19.8,7086.539,2456.6,7143.0,2419.062,13497.549,2543.726,14528.358,2571.151,14985.709,2523.6,13510.875,3060.667,11881.917,2180.167,7062.542,2253.944,7102.162,2126.279,14576.656,2456.25,16413.4,3259.867,13972.241,2209.81,12991.326,2137.714,10107.167,2218.286,10111.745,2200.764
200,19.9,7049.677,2469.554,7142.556,2422.432,13558.765,2588.902,14375.208,2583.528,14904.473,2517.764,13470.667,3059.597,11561.271,2004.5,7032.472,2254.139,7041.147,2126.794,14578.125,2478.5,16456.133,3261.25,13923.379,2205.517,12989.306,2132.653,10044.643,2235.072,10090.363,2207.636
201,20.0,7023.185,2445.754,7131.21,2407.111,13397.745,2518.078,14365.113,2567.302,14869.036,2527.782,13407.736,3057.611,11727.042,1985.854,7004.292,2233.028,7034.706,2108.132,14514.188,2417.531,16398.584,3248.583,13908.018,2215.793,13052.674,2131.49,10089.904,2237.048,10048.654,2209.4
202,20.1,7001.677,2420.569,7065.296,2391.222,13434.784,2504.882,14388.642,2546.226,14761.8,2511.382,13342.944,3034.944,11750.792,1975.312,6976.278,2213.528,7040.059,2097.265,14478.938,2422.625,16352.217,3186.5,13836.811,2189.776,12917.184,2113.204,10102.952,2199.405,9938.928,2171.4
203,20.2,6979.4,2407.169,7078.234,2379.333,13492.922,2485.431,14255.962,2530.17,14585.182,2485.4,13271.277,3009.083,11832.938,1965.583,6994.764,2210.458,7050.868,2091.088,14385.812,2409.469,16286.967,3147.517,13787.811,2169.224,12838.0,2105.184,10016.548,2175.69,9898.782,2168.8
204,20.3,6991.846,2408.246,7076.988,2369.84,13657.883,2486.863,14338.264,2532.038,14529.69,2483.946,13223.167,3001.583,11922.917,1958.146,6968.486,2200.653,7073.5,2088.853,14075.188,2402.781,16278.6,3132.067,13771.225,2147.914,13253.49,2097.714,9970.667,2143.381,9890.745,2143.382
205,20.4,6972.815,2399.108,7054.679,2362.543,14027.902,2461.823,14317.434,2528.151,14474.745,2478.382,13225.431,3006.139,11929.729,1972.979,6960.944,2200.264,7062.176,2095.25,14244.562,2393.5,16301.066,3112.067,13685.569,2150.034,13221.959,2095.184,9899.643,2133.5,9850.928,2141.873
206,20.5,6975.569,2407.123,7043.827,2371.42,14211.0,2468.549,14153.792,2529.811,15174.091,2475.218,13445.973,3005.194,11965.146,1947.667,6957.875,2192.681,7050.353,2094.338,14316.094,2396.156,16336.0,3124.7,13706.448,2128.828,13170.674,2079.347,10049.381,2108.19,9821.346,2128.909
207,20.6,6961.139,2408.492,7083.185,2365.556,14395.706,2477.902,14302.66,2534.019,15418.673,2467.146,13906.736,3017.736,11951.083,1948.479,6971.833,2196.639,7074.309,2088.603,14175.781,2385.469,16333.917,3122.517,13616.5,2124.638,13151.082,2090.082,10020.952,2097.238,9842.454,2122.964
208,20.7,7004.554,2394.2,7065.444,2373.494,15004.765,2475.49,14483.962,2535.925,15759.527,2473.436,14557.527,3006.375,12009.458,1961.354,6977.222,2188.458,7106.382,2089.441,14308.75,2390.781,16401.75,3126.6,13736.845,2126.448,13102.184,2087.204,10021.286,2098.381,9691.491,2114.909
209,20.8,7023.308,2399.923,7091.234,2367.556,15589.568,2486.529,14744.887,2546.962,16239.964,2472.218,15216.931,3018.306,11967.208,1954.708,7081.667,2184.75,7162.926,2094.529,14439.906,2383.031,16948.768,3150.517,14005.5,2127.396,13082.347,2087.592,10127.214,2094.905,9711.709,2104.109
210,20.9,7095.461,2404.031,7140.358,2380.729,15714.49,2477.686,15142.32,2538.906,16797.746,2482.164,15973.681,3024.708,11974.25,1957.75,7324.931,2203.181,7219.221,2094.603,14397.25,2370.094,17684.301,3172.033,14317.293,2125.362,13180.694,2084.163,10186.548,2094.667,9755.255,2107.873
211,21.0,7232.539,2393.492,7200.309,2370.222,16053.98,2472.118,15470.151,2532.849,17233.672,2480.709,16734.611,3024.472,11899.146,1951.542,7649.028,2215.139,7319.368,2093.368,14462.938,2386.531,17978.883,3181.433,14983.879,2126.724,13287.041,2081.388,10337.548,2092.333,9776.036,2107.709
212,21.1,7299.754,2408.846,7295.333,2374.21,16388.256,2481.196,15718.283,2537.132,17774.254,2481.8,17307.277,3010.75,11824.938,1952.396,7812.097,2217.931,7467.735,2087.779,14432.781,2381.781,18789.633,3181.05,15785.931,2124.948,13444.122,2089.408,10679.143,2096.524,9927.036,2097.164
213,21.2,7413.246,2404.523,7511.259,2364.37,16578.568,2475.353,16364.32,2527.51,18331.928,2478.327,18007.07,3018.458,11869.438,1949.333,7983.667,2217.25,7700.235,2091.456,14831.844,2396.594,19614.35,3207.017,16688.5,2131.741,13775.062,2094.0,11049.738,2099.881,10168.109,2103.6
